sample_id	PC1	PC2	PC3	subtype
TCGA-62-8398-01	-4.893550653610507	-49.19591667125208	-20.282953489659214	LUAD
TCGA-62-A46O-01	14.646556840407346	-28.846671734118985	-24.512544170245143	LUAD
TCGA-62-A46P-01	-64.50279222281128	54.339108707611224	-42.73676984173445	LUAD
TCGA-62-A46R-01	-71.5359534137284	44.637895439572986	-11.234944773704273	LUAD
TCGA-62-A46S-01	-27.93188003861346	-12.634442867521518	-33.07889889959538	LUAD
TCGA-62-A46V-01	-73.17076657713024	59.42440094545253	-0.6116474196673565	LUAD
TCGA-62-A471-01	13.650289822374416	7.024081457934762	-20.784907874841203	LUAD
TCGA-64-1679-01	-8.681325288421782	-50.05937399878359	16.182176387496735	LUAD
TCGA-64-1681-01	-31.426772383559317	-47.14971532766893	8.399815615758447	LUAD
TCGA-64-5774-01	16.935545005602375	-65.84088789897028	-59.868262936235894	LUAD
TCGA-64-5778-01	-24.54861694537073	-15.183074389895442	-19.00668954848804	LUAD
TCGA-64-5779-01	-2.0575387596170702	-38.3288706403767	-28.480065516530505	LUAD
TCGA-64-5781-01	-35.59188909944849	19.353462021105145	18.92423352844864	LUAD
TCGA-64-5815-01	-32.66066168242472	15.218216437363468	-4.588759081959731	LUAD
TCGA-67-6215-01	-82.07966089747781	13.30708048026542	-4.8998559326285465	LUAD
TCGA-67-6216-01	-67.75963255831212	24.05683508528347	18.781191279373022	LUAD
TCGA-67-6217-01	-48.33903776449515	-15.993926938795322	3.888984080099788	LUAD
TCGA-69-7760-01	-30.88024205430273	-6.202001789351133	-20.609013598378713	LUAD
TCGA-69-7761-01	-17.348662285671768	-1.3604241566753321	-0.87295818908392	LUAD
TCGA-69-7763-01	-38.272284255858935	5.3034299816395425	-15.541545804820043	LUAD
TCGA-69-7764-01	-24.85313137431332	-15.170028489612362	-33.652177155887216	LUAD
TCGA-69-7765-01	-43.05256288865178	23.1689074557505	-17.456760714289477	LUAD
TCGA-69-8255-01	26.921944253411425	-47.36229803273613	-3.939917878133536	LUAD
TCGA-69-A59K-01	-55.15730347375472	42.14449707573872	-0.2766475055936734	LUAD
TCGA-71-6725-01	-37.02051844477054	-25.28636639597936	-32.27985721901441	LUAD
TCGA-71-8520-01	-78.5844567678604	38.12025527100166	-15.904877571647452	LUAD
TCGA-73-4658-01	-60.267346065102814	29.596673904600042	15.841641415003785	LUAD
TCGA-73-4676-01	-39.79249544074975	17.32788475625122	-40.118622431350964	LUAD
TCGA-73-7498-01	-43.86606515400594	-42.94882320318324	8.452402988320218	LUAD
TCGA-73-7499-01	-43.41900827201851	11.502098430217231	-1.7328157197665712	LUAD
TCGA-73-A9RS-01	-19.096829310019743	18.173695735524326	-20.879819276235125	LUAD
TCGA-75-5122-01	-29.978378901084223	12.735800984832334	5.3086594615955205	LUAD
TCGA-75-5125-01	-31.275518155052378	11.350450710304932	-20.86090048501387	LUAD
