sample_id	layer	sample_mean	sample_sd	sample_missing_percent	subtype
TCGA-33-AASB-01	mRNA	3100.90420994	5964.35917518626	0	LUSC
TCGA-33-AASD-01	mRNA	3058.3797449	7094.103714069902	0	LUSC
TCGA-33-AASI-01	mRNA	3111.82139944	6566.554598266826	0	LUSC
TCGA-33-AASJ-01	mRNA	3105.02281718	7327.707235271838	0	LUSC
TCGA-34-5231-01	mRNA	3053.64626874	7587.29580633816	0	LUSC
TCGA-34-5232-01	mRNA	3203.17788836	7537.709057530202	0	LUSC
TCGA-34-5234-01	mRNA	4097.65059386	13640.2299720459	0	LUSC
TCGA-34-5236-01	mRNA	3390.91580358	9546.712528211005	0	LUSC
TCGA-34-5239-01	mRNA	3185.07630024	8076.155589222867	0	LUSC
TCGA-34-5241-01	mRNA	3463.8187821	7588.653418197514	0	LUSC
TCGA-34-5927-01	mRNA	2996.28896916	6181.709279595427	0	LUSC
TCGA-34-5928-01	mRNA	3658.20048256	12327.554537847871	0	LUSC
TCGA-34-5929-01	mRNA	2925.39880976	5408.872441777863	0	LUSC
TCGA-34-7107-01	mRNA	3251.08658864	8426.569690033946	0	LUSC
TCGA-34-8454-01	mRNA	3010.8431552399998	7945.7040973586745	0	LUSC
TCGA-34-8455-01	mRNA	3338.92850692	8313.744916064625	0	LUSC
TCGA-34-8456-01	mRNA	2736.35218958	5802.146038993189	0	LUSC
TCGA-34-A5IX-01	mRNA	3207.75709882	8874.240538381282	0	LUSC
TCGA-37-5819-01	mRNA	3223.05452514	8598.972309687508	0	LUSC
TCGA-37-A5EL-01	mRNA	2800.87949966	6350.835014873806	0	LUSC
TCGA-37-A5EN-01	mRNA	2650.79034598	4806.052505443038	0	LUSC
TCGA-39-5011-01	mRNA	3108.3962418	8426.552089539118	0	LUSC
TCGA-39-5016-01	mRNA	3083.47414914	7442.085120134063	0	LUSC
TCGA-39-5019-01	mRNA	3345.66478084	7482.966403814117	0	LUSC
TCGA-39-5021-01	mRNA	2952.51050704	7161.997671693044	0	LUSC
TCGA-39-5022-01	mRNA	3440.58805994	13294.93743313616	0	LUSC
TCGA-39-5024-01	mRNA	3670.89007948	9119.135406665642	0	LUSC
TCGA-39-5027-01	mRNA	3228.7756218600002	7754.496702078125	0	LUSC
TCGA-39-5028-01	mRNA	3608.7424041	10160.765873462069	0	LUSC
TCGA-39-5029-01	mRNA	3275.82033168	7269.679446187929	0	LUSC
TCGA-39-5030-01	mRNA	3099.89512018	14410.215534017741	0	LUSC
TCGA-39-5031-01	mRNA	3023.49298384	7082.555167333114	0	LUSC
TCGA-39-5034-01	mRNA	3168.57032962	8064.966095613687	0	LUSC
TCGA-39-5035-01	mRNA	3277.16518212	9500.950911991105	0	LUSC
TCGA-39-5037-01	mRNA	3380.78352912	8414.220542830335	0	LUSC
TCGA-39-5040-01	mRNA	3311.55523722	17778.249242210353	0	LUSC
TCGA-43-5668-01	mRNA	2884.97472994	7705.480626985578	0	LUSC
TCGA-43-5670-01	mRNA	3392.83004244	7252.155851354161	0	LUSC
TCGA-43-6143-01	mRNA	2715.99613034	4814.758834675936	0	LUSC
TCGA-43-6770-01	mRNA	3387.47748196	9392.169563626687	0	LUSC
TCGA-43-6771-01	mRNA	4328.15165894	17227.2766679403	0	LUSC
TCGA-43-7656-01	mRNA	2880.95214214	6522.761385907501	0	LUSC
TCGA-43-7658-01	mRNA	2566.57787754	4066.234382779174	0	LUSC
TCGA-43-8115-01	mRNA	2878.7450686	8294.631898452093	0	LUSC
TCGA-43-8118-01	mRNA	2960.2056463	6539.927868534714	0	LUSC
TCGA-43-A474-01	mRNA	3213.7364211999998	8465.41655606476	0	LUSC
TCGA-43-A475-01	mRNA	2931.84959806	6467.045507556928	0	LUSC
TCGA-43-A56V-01	mRNA	3217.18380822	7240.972014931412	0	LUSC
TCGA-46-6025-01	mRNA	3634.33157896	10195.820475760433	0	LUSC
TCGA-46-6026-01	mRNA	3365.47093234	10999.20361122623	0	LUSC
TCGA-52-7810-01	mRNA	3847.2576534	10982.524602368361	0	LUSC
TCGA-52-7811-01	mRNA	3404.40514694	8392.356507347546	0	LUSC
TCGA-52-7812-01	mRNA	3121.84236514	6965.094013706711	0	LUSC
TCGA-56-5897-01	mRNA	3607.8658247	12413.503337434073	0	LUSC
TCGA-56-5898-01	mRNA	3404.78195362	8120.014608606053	0	LUSC
TCGA-56-6545-01	mRNA	3674.73162736	12227.169634033527	0	LUSC
TCGA-56-6546-01	mRNA	3185.8036423999997	7406.886691024553	0	LUSC
TCGA-56-7221-01	mRNA	3004.26683108	6112.27493572707	0	LUSC
TCGA-56-7222-01	mRNA	3234.79877438	8042.999660149909	0	LUSC
TCGA-56-7730-01	mRNA	2936.82472678	6992.517573577009	0	LUSC
TCGA-56-8083-01	mRNA	2577.84941052	7118.012121081449	0	LUSC
TCGA-56-8309-01	mRNA	3112.18364624	7918.511622273973	0	LUSC
TCGA-56-A4BX-01	mRNA	2903.91671648	5882.715083817248	0	LUSC
TCGA-56-A5DS-01	mRNA	2768.56652812	6515.943567767852	0	LUSC
TCGA-58-8386-01	mRNA	3215.46002394	7780.954820078083	0	LUSC
TCGA-58-8388-01	mRNA	2776.48342162	5035.99199071721	0	LUSC
TCGA-58-8391-01	mRNA	3023.13258382	6503.829383837203	0	LUSC
TCGA-58-8392-01	mRNA	3024.17715358	6923.360867349526	0	LUSC
TCGA-58-8393-01	mRNA	3097.13644456	6716.567455678005	0	LUSC
TCGA-58-A46J-01	mRNA	2977.74684144	6754.343097335436	0	LUSC
TCGA-58-A46K-01	mRNA	2885.82328898	5968.594461710166	0	LUSC
TCGA-58-A46L-01	mRNA	2953.3041662	6249.550938776068	0	LUSC
TCGA-58-A46M-01	mRNA	2754.5152592599998	5461.954271313721	0	LUSC
TCGA-58-A46N-01	mRNA	2994.7715805000003	7721.557455480484	0	LUSC
TCGA-60-2697-01	mRNA	3232.14989368	13345.712458453032	0	LUSC
TCGA-60-2703-01	mRNA	3083.5208289	7742.623307933082	0	LUSC
TCGA-60-2704-01	mRNA	3211.05021566	9942.075357573132	0	LUSC
TCGA-60-2709-01	mRNA	3445.11712222	10969.623732858681	0	LUSC
TCGA-63-5128-01	mRNA	4073.99669404	21295.47928557313	0	LUSC
TCGA-63-5131-01	mRNA	3092.47164692	7890.268417160348	0	LUSC
TCGA-63-6202-01	mRNA	3163.34027968	7272.6550028012025	0	LUSC
TCGA-63-7020-01	mRNA	3344.35740898	7432.1729011225725	0	LUSC
TCGA-63-7021-01	mRNA	3457.24477276	11528.550097879708	0	LUSC
TCGA-63-7022-01	mRNA	3708.14758372	21582.79138362654	0	LUSC
TCGA-63-7023-01	mRNA	3062.0884173199997	7964.781861445317	0	LUSC
TCGA-63-A5MB-01	mRNA	2926.22091484	5926.996695678492	0	LUSC
TCGA-63-A5MG-01	mRNA	3252.2348222	13633.919051802593	0	LUSC
TCGA-63-A5MI-01	mRNA	3150.39438038	9062.370787599804	0	LUSC
TCGA-63-A5MJ-01	mRNA	3242.49222144	7695.799007190363	0	LUSC
TCGA-63-A5ML-01	mRNA	2756.03641266	4812.045523879388	0	LUSC
TCGA-63-A5MM-01	mRNA	3528.96079828	9009.358714116113	0	LUSC
TCGA-63-A5MN-01	mRNA	3548.67729666	16744.850494559803	0	LUSC
TCGA-63-A5MP-01	mRNA	2857.28089914	6051.906404921945	0	LUSC
TCGA-63-A5MS-01	mRNA	2953.2003158	8377.613486640796	0	LUSC
TCGA-63-A5MT-01	mRNA	2888.1529904999998	5824.840086779354	0	LUSC
TCGA-63-A5MU-01	mRNA	2760.75927308	5903.854404780576	0	LUSC
TCGA-63-A5MV-01	mRNA	2790.0476571599997	5949.87790780203	0	LUSC
TCGA-63-A5MY-01	mRNA	2878.18222972	6512.356195858716	0	LUSC
TCGA-68-7756-01	mRNA	3533.56364958	7891.610999883807	0	LUSC
TCGA-68-7757-01	mRNA	3133.98082752	8530.1667458375	0	LUSC
TCGA-68-A59I-01	mRNA	3184.29794416	12877.859982225094	0	LUSC
TCGA-68-A59J-01	mRNA	3070.7952349	6689.782392333003	0	LUSC
TCGA-70-6722-01	mRNA	3356.62019156	7307.319032198315	0	LUSC
TCGA-70-6723-01	mRNA	3164.07985614	7237.180035817976	0	LUSC
TCGA-77-6842-01	mRNA	3012.7651861599998	6253.766134380906	0	LUSC
TCGA-77-6843-01	mRNA	2831.85942596	5629.807419943924	0	LUSC
TCGA-77-6844-01	mRNA	3024.2433145600003	7765.104591747953	0	LUSC
TCGA-77-6845-01	mRNA	3199.54936226	7788.258559900149	0	LUSC
TCGA-77-7139-01	mRNA	3079.40107058	6666.906076657707	0	LUSC
TCGA-77-7141-01	mRNA	2861.00412784	4858.103520734636	0	LUSC
TCGA-77-7142-01	mRNA	3055.09345726	6454.320212187394	0	LUSC
TCGA-77-7335-01	mRNA	3568.1961055	10155.000911678884	0	LUSC
TCGA-77-7337-01	mRNA	3435.37120184	8596.343420268695	0	LUSC
TCGA-77-7338-01	mRNA	3236.09027612	6950.404416107885	0	LUSC
TCGA-77-7463-01	mRNA	3229.40809934	7647.375078064161	0	LUSC
TCGA-77-7465-01	mRNA	2944.5446477	6024.881008940691	0	LUSC
TCGA-77-8143-01	mRNA	2949.89451168	6722.887817148484	0	LUSC
TCGA-77-8150-01	mRNA	2709.94854364	5686.122337389694	0	LUSC
TCGA-77-8153-01	mRNA	2905.55287202	7327.013028090874	0	LUSC
TCGA-77-8154-01	mRNA	2910.8022709800002	6578.579641546825	0	LUSC
TCGA-77-A5FZ-01	mRNA	3231.5889914	12944.247648121174	0	LUSC
TCGA-77-A5G1-01	mRNA	3321.3424430200002	7079.858727050628	0	LUSC
TCGA-77-A5G3-01	mRNA	2927.09933516	6697.970054474492	0	LUSC
TCGA-77-A5G6-01	mRNA	3174.90987812	16571.81239820679	0	LUSC
TCGA-77-A5GF-01	mRNA	2797.51301586	5954.098160414154	0	LUSC
TCGA-77-A5GH-01	mRNA	2886.9527974000002	7366.409545977293	0	LUSC
TCGA-79-5596-01	mRNA	3288.19663364	8649.03422314273	0	LUSC
TCGA-85-6175-01	mRNA	3724.4785117	17390.757229497733	0	LUSC
TCGA-85-6560-01	mRNA	2667.32450106	5242.925584318684	0	LUSC
TCGA-85-6561-01	mRNA	3366.82509466	12206.8893495469	0	LUSC
TCGA-85-6798-01	mRNA	3405.7392748400002	9246.773227338192	0	LUSC
TCGA-85-7696-01	mRNA	3094.34252272	6221.737774279925	0	LUSC
TCGA-85-7697-01	mRNA	3193.55842154	7477.644141606723	0	LUSC
TCGA-85-7698-01	mRNA	3084.46641576	6754.9088265826485	0	LUSC
TCGA-85-7699-01	mRNA	2955.94990882	6587.559351380093	0	LUSC
TCGA-85-7710-01	mRNA	2923.90937794	5350.96512561153	0	LUSC
TCGA-85-7843-01	mRNA	3238.61550644	7147.341513123157	0	LUSC
TCGA-85-7844-01	mRNA	3101.06581142	7013.788809297554	0	LUSC
TCGA-85-7950-01	mRNA	3017.76074646	7171.7933093043375	0	LUSC
TCGA-85-8048-01	mRNA	3010.19068204	6888.599538149873	0	LUSC
TCGA-85-8049-01	mRNA	3394.58511858	11129.01705011391	0	LUSC
TCGA-85-8072-01	mRNA	2795.36881762	5629.966690573631	0	LUSC
TCGA-85-8276-01	mRNA	3095.2726871	8871.927244213486	0	LUSC
TCGA-85-8287-01	mRNA	3238.2045019800003	13902.950981505079	0	LUSC
TCGA-85-8288-01	mRNA	2894.47806026	6673.4173529374075	0	LUSC
TCGA-85-8350-01	mRNA	3233.70501154	7064.4055509706	0	LUSC
TCGA-85-8351-01	mRNA	3029.6934108	6027.148185098017	0	LUSC
TCGA-85-8352-01	mRNA	2594.08602316	5496.382346082876	0	LUSC
TCGA-85-8353-01	mRNA	3427.38614254	10040.938449970788	0	LUSC
TCGA-85-8355-01	mRNA	2926.51555522	7217.070221332365	0	LUSC
TCGA-85-8479-01	mRNA	3253.81113858	12393.345171242348	0	LUSC
TCGA-85-8580-01	mRNA	2799.38444474	5566.865455420175	0	LUSC
TCGA-85-8664-01	mRNA	3250.2115465	7060.7319589163435	0	LUSC
TCGA-85-8666-01	mRNA	3222.7792158	7927.485171375631	0	LUSC
TCGA-85-A4CL-01	mRNA	3308.82158464	7527.838887612034	0	LUSC
TCGA-85-A4CN-01	mRNA	3290.64880144	9247.609934995004	0	LUSC
TCGA-85-A4JB-01	mRNA	2856.20870318	6077.3716963425495	0	LUSC
TCGA-85-A4JC-01	mRNA	3702.7915725	10380.030150643832	0	LUSC
TCGA-85-A4PA-01	mRNA	2708.75151582	7369.2947866093255	0	LUSC
TCGA-85-A4QQ-01	mRNA	3570.04505104	11576.447316937116	0	LUSC
TCGA-85-A4QR-01	mRNA	2819.62165192	6811.012591617462	0	LUSC
TCGA-85-A50Z-01	mRNA	3111.04360704	7845.3793206886085	0	LUSC
TCGA-85-A510-01	mRNA	2571.19461162	5248.115838904836	0	LUSC
TCGA-85-A511-01	mRNA	3020.58225316	7436.308385546365	0	LUSC
TCGA-85-A512-01	mRNA	2907.85685642	6649.940198931499	0	LUSC
TCGA-85-A513-01	mRNA	3511.66197476	26969.44362009563	0	LUSC
TCGA-85-A53L-01	mRNA	3257.24447262	7482.778551829184	0	LUSC
TCGA-85-A5B5-01	mRNA	2717.19678238	5531.323239610872	0	LUSC
TCGA-90-6837-01	mRNA	3736.97148108	13363.179895971212	0	LUSC
TCGA-90-7766-01	mRNA	2750.95428014	7597.561579641425	0	LUSC
TCGA-90-7767-01	mRNA	3202.69038278	8109.285901537478	0	LUSC
TCGA-90-7769-01	mRNA	3519.77843234	10003.206667732014	0	LUSC
TCGA-90-A4ED-01	mRNA	3028.5847789599998	8293.107969953484	0	LUSC
TCGA-90-A4EE-01	mRNA	2952.8371129	6717.478573949349	0	LUSC
TCGA-90-A59Q-01	mRNA	3096.6865267	10532.2969178789	0	LUSC
TCGA-92-7340-01	mRNA	3432.96074448	10522.490701820609	0	LUSC
TCGA-94-7033-01	mRNA	3227.13986464	8221.442140860854	0	LUSC
TCGA-94-7557-01	mRNA	3085.2076157799997	6505.548825087053	0	LUSC
TCGA-94-7943-01	mRNA	3029.41456846	6205.148642060984	0	LUSC
TCGA-94-8035-01	mRNA	3163.8283353	7313.055713424973	0	LUSC
TCGA-94-8490-01	mRNA	2843.6298585600002	6454.89592609985	0	LUSC
TCGA-94-8491-01	mRNA	3189.7666408	7443.650432713072	0	LUSC
TCGA-94-A4VJ-01	mRNA	3083.12586484	7855.331057182443	0	LUSC
TCGA-94-A5I4-01	mRNA	2990.8926920999997	6848.765977387537	0	LUSC
TCGA-94-A5I6-01	mRNA	3065.52839082	6998.960628357782	0	LUSC
TCGA-96-7544-01	mRNA	3271.0460254600002	7568.897366375047	0	LUSC
TCGA-96-A4JL-01	mRNA	2632.87494572	5582.21247326046	0	LUSC
TCGA-98-7454-01	mRNA	3174.9663836	8956.570963677386	0	LUSC
TCGA-98-A538-01	mRNA	2964.6944798	7129.13507088389	0	LUSC
TCGA-98-A539-01	mRNA	3202.12536954	7157.741373738005	0	LUSC
TCGA-98-A53A-01	mRNA	2792.911051	5518.178823603488	0	LUSC
TCGA-98-A53B-01	mRNA	2946.01808276	6263.194313850726	0	LUSC
TCGA-98-A53C-01	mRNA	3004.08523302	9857.637836608756	0	LUSC
TCGA-98-A53H-01	mRNA	2899.93337118	7317.4135805437845	0	LUSC
TCGA-98-A53J-01	mRNA	3525.49931592	10446.423478284118	0	LUSC
TCGA-L3-A4E7-01	mRNA	2875.57605374	5755.174355788889	0	LUSC
TCGA-L3-A524-01	mRNA	2977.8283754	6819.725482491789	0	LUSC
TCGA-LA-A446-01	mRNA	2973.2109514	7035.96532664444	0	LUSC
TCGA-LA-A7SW-01	mRNA	2987.97099624	6509.680300017007	0	LUSC
TCGA-MF-A522-01	mRNA	3270.5022804	8742.970990218791	0	LUSC
TCGA-NC-A5HD-01	mRNA	2864.4269003	6095.467838938278	0	LUSC
TCGA-NC-A5HE-01	mRNA	3006.0660359	6944.865685437705	0	LUSC
TCGA-NC-A5HF-01	mRNA	3217.25535708	9111.723756896083	0	LUSC
TCGA-NC-A5HI-01	mRNA	2906.37194124	8124.729229116792	0	LUSC
TCGA-NC-A5HJ-01	mRNA	2823.72014056	7679.322447601447	0	LUSC
TCGA-NC-A5HK-01	mRNA	2802.8867679	5560.622145483597	0	LUSC
TCGA-NC-A5HL-01	mRNA	2954.46355992	6769.180791714282	0	LUSC
TCGA-NC-A5HM-01	mRNA	3016.29940808	6893.972919689104	0	LUSC
TCGA-NC-A5HN-01	mRNA	3143.37349958	7889.761779346807	0	LUSC
TCGA-NC-A5HO-01	mRNA	3209.6483311399998	9326.141410589233	0	LUSC
TCGA-NC-A5HP-01	mRNA	2949.54737276	7264.733024229582	0	LUSC
TCGA-NC-A5HQ-01	mRNA	3038.64674662	8944.040505493062	0	LUSC
TCGA-NC-A5HR-01	mRNA	2792.80216372	5671.634034415977	0	LUSC
TCGA-NC-A5HT-01	mRNA	2861.35701002	6032.235776038286	0	LUSC
TCGA-NK-A5CR-01	mRNA	2867.58043904	6659.979193293336	0	LUSC
TCGA-NK-A5CT-01	mRNA	3650.9897778600002	12603.533586821017	0	LUSC
TCGA-NK-A7XE-01	mRNA	3112.02293884	7613.477666384471	0	LUSC
TCGA-O2-A52N-01	mRNA	3207.04447544	7581.075853616205	0	LUSC
TCGA-O2-A52Q-01	mRNA	3231.2674901	7987.842882160292	0	LUSC
TCGA-O2-A52V-01	mRNA	3120.67026796	6257.695967289247	0	LUSC
TCGA-O2-A5IB-01	mRNA	2490.92383778	4393.097007758122	0	LUSC
TCGA-05-4384-01	DNA methylation	0.394245710212	0.2758642465829896	0	LUAD
TCGA-05-4396-01	DNA methylation	0.5082995214003	0.2731511104177362	0	LUAD
TCGA-05-4405-01	DNA methylation	0.587933498466	0.2116039947604469	0	LUAD
TCGA-05-4410-01	DNA methylation	0.492606890618	0.25303524889528617	0	LUAD
TCGA-05-4417-01	DNA methylation	0.5159687938187	0.24104113464734375	0	LUAD
TCGA-05-4427-01	DNA methylation	0.481181642425	0.24267990963537764	0	LUAD
TCGA-05-5423-01	DNA methylation	0.44156412882	0.29265503908931945	0	LUAD
TCGA-05-5425-01	DNA methylation	0.407802908603	0.24954019514147083	0	LUAD
TCGA-05-5429-01	DNA methylation	0.491421706199	0.2790776954748946	0	LUAD
TCGA-05-5715-01	DNA methylation	0.544255378747	0.2799751448004498	0	LUAD
TCGA-35-5375-01	DNA methylation	0.538441077225	0.2831739383184226	0	LUAD
TCGA-38-6178-01	DNA methylation	0.507092237604	0.2557914614754217	0	LUAD
TCGA-38-A44F-01	DNA methylation	0.44186544329	0.27794826643361575	0	LUAD
TCGA-44-2656-01	DNA methylation	0.548181389268	0.23130242394270353	0	LUAD
TCGA-44-2665-01	DNA methylation	0.503438835156	0.26462524588982134	0	LUAD
TCGA-44-2668-01	DNA methylation	0.489250782185	0.2705570789946966	0	LUAD
TCGA-44-3918-01	DNA methylation	0.535831608879	0.21650359837276462	0	LUAD
TCGA-44-4112-01	DNA methylation	0.53954992175	0.21684272012168956	0	LUAD
TCGA-44-5643-01	DNA methylation	0.396143337852	0.25081358489443745	0	LUAD
TCGA-44-5644-01	DNA methylation	0.443290904327	0.303260459244247	0	LUAD
TCGA-44-5645-01	DNA methylation	0.429325965262	0.29559018972031204	0	LUAD
TCGA-44-6145-01	DNA methylation	0.4827615492474	0.2492234140040256	0	LUAD
TCGA-44-6146-01	DNA methylation	0.4385523626262	0.31421535929635486	0	LUAD
TCGA-44-6148-01	DNA methylation	0.3662167601	0.3003346016915584	0	LUAD
TCGA-44-6774-01	DNA methylation	0.432818289453	0.2436720251870102	0	LUAD
TCGA-44-6775-01	DNA methylation	0.50980712059	0.23327555154932966	0	LUAD
TCGA-44-6776-01	DNA methylation	0.445888664124	0.2716200241641745	0	LUAD
TCGA-44-6777-01	DNA methylation	0.50175570227	0.2361879635746386	0	LUAD
TCGA-44-6778-01	DNA methylation	0.3208005282287	0.23281010814063724	0	LUAD
TCGA-44-6779-01	DNA methylation	0.54359016047	0.21873013869608834	0	LUAD
TCGA-44-7659-01	DNA methylation	0.58532182307	0.26323356916457463	0	LUAD
TCGA-44-7660-01	DNA methylation	0.275427267462	0.23362179955205886	0	LUAD
TCGA-44-7661-01	DNA methylation	0.488817794339	0.22819622839225867	0	LUAD
TCGA-44-7662-01	DNA methylation	0.440641406264	0.2639781051969216	0	LUAD
TCGA-44-7667-01	DNA methylation	0.428829456732	0.25643372722217694	0	LUAD
TCGA-44-7669-01	DNA methylation	0.351885832374	0.27228501170048636	0	LUAD
TCGA-44-7670-01	DNA methylation	0.503538743615	0.2862015031318019	0	LUAD
TCGA-44-7671-01	DNA methylation	0.4036177298674	0.28152206418321407	0	LUAD
TCGA-44-7672-01	DNA methylation	0.5315973996222	0.21647365860968948	0	LUAD
TCGA-44-8117-01	DNA methylation	0.6114922148839	0.2640859299571104	0	LUAD
TCGA-44-8119-01	DNA methylation	0.263720494187	0.2394416029004851	0	LUAD
TCGA-44-A479-01	DNA methylation	0.4330040891	0.24021099609265284	0	LUAD
TCGA-44-A47A-01	DNA methylation	0.614207913379	0.2193934904559472	0	LUAD
TCGA-44-A47G-01	DNA methylation	0.53292488432	0.2240745253578244	0	LUAD
TCGA-44-A4SS-01	DNA methylation	0.436007153782	0.26553400814896655	0	LUAD
TCGA-44-A4SU-01	DNA methylation	0.456963088112	0.2448492859063045	0	LUAD
TCGA-49-4487-01	DNA methylation	0.466893165581	0.23876834209954825	0	LUAD
TCGA-49-4488-01	DNA methylation	0.516386037339	0.2500096979242864	0	LUAD
TCGA-49-4512-01	DNA methylation	0.50185288304	0.2700020919048511	0	LUAD
TCGA-49-4514-01	DNA methylation	0.43416307159	0.23748438430874705	0	LUAD
TCGA-49-6742-01	DNA methylation	0.3316208183345	0.26054497593790205	0	LUAD
TCGA-49-6743-01	DNA methylation	0.439547087658	0.23619283799735333	0	LUAD
TCGA-49-6744-01	DNA methylation	0.469577438723	0.2415343631591018	0	LUAD
TCGA-49-6745-01	DNA methylation	0.563492841585	0.2549182376032595	0	LUAD
TCGA-49-6761-01	DNA methylation	0.555517181853	0.2225429554132184	0	LUAD
TCGA-49-6767-01	DNA methylation	0.500148126548	0.26243236033892553	0	LUAD
TCGA-49-AAQV-01	DNA methylation	0.450438915469	0.2662551931387862	0	LUAD
TCGA-49-AAR0-01	DNA methylation	0.361990752005	0.25919466739340485	0	LUAD
TCGA-49-AAR2-01	DNA methylation	0.2561784160016	0.237325352813742	0	LUAD
TCGA-49-AAR3-01	DNA methylation	0.461089774266	0.2733199208130534	0	LUAD
TCGA-49-AAR4-01	DNA methylation	0.451024297163	0.2626911650259639	0	LUAD
TCGA-49-AAR9-01	DNA methylation	0.389940274956	0.31174374389262977	0	LUAD
TCGA-49-AARE-01	DNA methylation	0.53603614123	0.24073881451303886	0	LUAD
TCGA-49-AARN-01	DNA methylation	0.5849078951	0.22189671235502775	0	LUAD
TCGA-49-AARO-01	DNA methylation	0.48920756315	0.24756816563888506	0	LUAD
TCGA-49-AARR-01	DNA methylation	0.382024125644	0.3108791761135331	0	LUAD
TCGA-4B-A93V-01	DNA methylation	0.39222741741	0.27691515240639386	0	LUAD
TCGA-50-5044-01	DNA methylation	0.51369583941	0.2286716641628773	0	LUAD
TCGA-50-5045-01	DNA methylation	0.450223617448	0.26078594963472634	0	LUAD
TCGA-50-5049-01	DNA methylation	0.42627446037	0.24755090552876222	0	LUAD
TCGA-50-5051-01	DNA methylation	0.53326318181	0.2327750603362966	0	LUAD
TCGA-50-5066-01	DNA methylation	0.391111378318	0.26980197465184824	0	LUAD
TCGA-50-5068-01	DNA methylation	0.502367056447	0.24193909343292871	0	LUAD
TCGA-50-5072-01	DNA methylation	0.397811105155	0.2509855872320175	0	LUAD
TCGA-50-5930-01	DNA methylation	0.36957187366100003	0.27123385146361817	0	LUAD
TCGA-50-5931-01	DNA methylation	0.398364296736	0.28449195489630213	0	LUAD
TCGA-50-5932-01	DNA methylation	0.388956799445	0.3086123494885887	0	LUAD
TCGA-50-5933-01	DNA methylation	0.512542895051	0.24788803226280248	0	LUAD
TCGA-50-5936-01	DNA methylation	0.460996150916	0.2710906903479552	0	LUAD
TCGA-50-5939-01	DNA methylation	0.4473907740959	0.26001829828616524	0	LUAD
TCGA-50-5941-01	DNA methylation	0.490684346515	0.24849883736981	0	LUAD
TCGA-50-5942-01	DNA methylation	0.531370588703	0.2841600035066387	0	LUAD
TCGA-50-5944-01	DNA methylation	0.435233996078	0.3017140813283862	0	LUAD
TCGA-50-5946-01	DNA methylation	0.335671104169	0.22719997685633114	0	LUAD
TCGA-50-6590-01	DNA methylation	0.531605236495	0.24598561183087828	0	LUAD
TCGA-50-6591-01	DNA methylation	0.445128645254	0.3054183753284839	0	LUAD
TCGA-50-6592-01	DNA methylation	0.515325965775	0.23598753456905874	0	LUAD
TCGA-50-6593-01	DNA methylation	0.491700928234	0.25267071686267883	0	LUAD
TCGA-50-6594-01	DNA methylation	0.505013947294	0.300380006602264	0	LUAD
TCGA-50-6595-01	DNA methylation	0.4864457310468	0.249779433705921	0	LUAD
TCGA-50-6597-01	DNA methylation	0.563965765149	0.255977357970686	0	LUAD
TCGA-50-6673-01	DNA methylation	0.46450736453	0.21002553726109893	0	LUAD
TCGA-50-7109-01	DNA methylation	0.4428792367785	0.2755874283989952	0	LUAD
TCGA-50-8457-01	DNA methylation	0.51793732512	0.24913147780518868	0	LUAD
TCGA-50-8459-01	DNA methylation	0.451797484869	0.2708525648087001	0	LUAD
TCGA-50-8460-01	DNA methylation	0.478735522309	0.2898790835809281	0	LUAD
TCGA-53-7624-01	DNA methylation	0.472914105818	0.3016236855781113	0	LUAD
TCGA-53-7626-01	DNA methylation	0.497830579639	0.2494029227782968	0	LUAD
TCGA-53-7813-01	DNA methylation	0.45440998183	0.24037155329201018	0	LUAD
TCGA-53-A4EZ-01	DNA methylation	0.458986978904	0.2960621275355423	0	LUAD
TCGA-55-5899-01	DNA methylation	0.416164813273	0.2829466691749041	0	LUAD
TCGA-55-6543-01	DNA methylation	0.452256198102	0.3071622480136325	0	LUAD
TCGA-55-6712-01	DNA methylation	0.502473304053	0.2540129483039734	0	LUAD
TCGA-55-6969-01	DNA methylation	0.39641025695	0.22051163539682897	0	LUAD
TCGA-55-6970-01	DNA methylation	0.492437771906	0.25103112412027373	0	LUAD
TCGA-55-6971-01	DNA methylation	0.484430186323	0.2508396581362352	0	LUAD
TCGA-55-6978-01	DNA methylation	0.46698361112	0.25285380536925	0	LUAD
TCGA-55-6979-01	DNA methylation	0.4795233032	0.2667813459127918	0	LUAD
TCGA-55-6981-01	DNA methylation	0.47055213071	0.214653085635744	0	LUAD
TCGA-55-6982-01	DNA methylation	0.533482246495	0.22482626544852627	0	LUAD
TCGA-55-7573-01	DNA methylation	0.5019776038	0.2716710576950193	0	LUAD
TCGA-55-7574-01	DNA methylation	0.520526415768	0.23533048102415904	0	LUAD
TCGA-55-7728-01	DNA methylation	0.470189819188	0.26103516036386964	0	LUAD
TCGA-55-7815-01	DNA methylation	0.465892998705	0.2581120170042123	0	LUAD
TCGA-55-7910-01	DNA methylation	0.41082559588	0.2871162075875966	0	LUAD
TCGA-55-7911-01	DNA methylation	0.59294371183	0.20015363386213492	0	LUAD
TCGA-55-8505-01	DNA methylation	0.4234042273258	0.2521807767238813	0	LUAD
TCGA-55-8506-01	DNA methylation	0.596330852215	0.22458631737056817	0	LUAD
TCGA-55-8507-01	DNA methylation	0.341367123196	0.2656838724541089	0	LUAD
TCGA-55-8620-01	DNA methylation	0.488569336426	0.2811612945522155	0	LUAD
