layer	component	feature	loading	abs_loading	selected	fold	model_label	integration	source
DNA methylation	1	feature_356923	-0.07952701259011657	0.07952701259011657	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	RAB40C.22	0.07699657525930526	0.07699657525930526	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	AGAP1.169	-0.07438487995021388	0.07438487995021388	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	KIAA0513.10	-0.07396158032387275	0.07396158032387275	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	feature_283127	-0.07373730702294913	0.07373730702294913	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	KCTD1.10	-0.0704123211109572	0.0704123211109572	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	CASC2.5	-0.07017236553315581	0.07017236553315581	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	ABCB1.2	-0.06946969608102664	0.06946969608102664	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	LRRC17;FBXL13.5	-0.06808217717916214	0.06808217717916214	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	feature_362935	-0.0666622252210186	0.0666622252210186	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	MAGI1.8	-0.06270155355725089	0.06270155355725089	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	FRMD6.23	-0.05932005882028218	0.05932005882028218	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	C7orf20.43	-0.058270266127720315	0.058270266127720315	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	RAPGEFL1.15	0.05549439558312643	0.05549439558312643	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	SH3PXD2A.26	-0.05397745921780905	0.05397745921780905	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	PTPRN2.398	-0.053599911732934276	0.053599911732934276	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	KRT7.19	0.05088714976576919	0.05088714976576919	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	feature_67653	0.04909152966697124	0.04909152966697124	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	feature_148794	-0.04198422941458136	0.04198422941458136	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	SLCO1A2.2	-0.04182044709946084	0.04182044709946084	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	GLI2.72	0.041105562428536226	0.041105562428536226	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	RAPGEFL1.8	0.040648780566147354	0.040648780566147354	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	SLITRK3.22	-0.03759045781522232	0.03759045781522232	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	WDR37.26	0.03591179229708148	0.03591179229708148	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	feature_176408	-0.034952402026466454	0.034952402026466454	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	GAS1.5	-0.0324702416872224	0.0324702416872224	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	feature_198027	-0.03227729682531452	0.03227729682531452	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	RUNX3.53	-0.03176852814140507	0.03176852814140507	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	EDAR.1	-0.029847226324690453	0.029847226324690453	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	GPR37L1.7	0.029089579142030957	0.029089579142030957	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	ABLIM2.64	-0.027464045489212423	0.027464045489212423	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	ACHE.1	-0.02536274329595245	0.02536274329595245	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	AGAP1.47	-0.0225400539430342	0.0225400539430342	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	SDK2.13	0.021496819026460248	0.021496819026460248	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	feature_51157	0.016899170373279194	0.016899170373279194	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	TM4SF19.9	-0.01659910598230251	0.01659910598230251	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	feature_207128	-0.016473317000284073	0.016473317000284073	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	feature_168488	-0.014101870539920805	0.014101870539920805	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	BRDT.2	0.013283295774076014	0.013283295774076014	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	ANGPT1.17	-0.013270654446937744	0.013270654446937744	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	RAPGEFL1.17	0.012810513821414087	0.012810513821414087	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	KCNT1.42	-0.012742717377906528	0.012742717377906528	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	KCNT1.47	-0.012493775721947282	0.012493775721947282	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	feature_29331	-0.01091900577152975	0.01091900577152975	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	WWOX.12	-0.009163660436843229	0.009163660436843229	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	HRNBP3.112	-0.00790478182266269	0.00790478182266269	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	feature_82595	-0.0075718429715843005	0.0075718429715843005	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	feature_27518	0.0058774278137266045	0.0058774278137266045	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	KCNT1.35	-0.002891428856363449	0.002891428856363449	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	1	feature_77773	-9.152961181026839e-4	9.152961181026839e-4	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	feature_348516	-0.5436942308772887	0.5436942308772887	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	feature_356133	-0.29656284842857894	0.29656284842857894	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	feature_90515	-0.2876566627087074	0.2876566627087074	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	feature_388837	-0.2720765692971002	0.2720765692971002	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	IL20RA.12	-0.25173037868769216	0.25173037868769216	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	feature_249110	-0.23918382064849406	0.23918382064849406	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	feature_325412	-0.23572040682733386	0.23572040682733386	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	feature_3263	-0.21576906802362317	0.21576906802362317	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	feature_20962	-0.2096406244656393	0.2096406244656393	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	feature_295235	-0.20202031909153922	0.20202031909153922	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	feature_75825	-0.18615994398627006	0.18615994398627006	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	feature_257988	-0.16959253124114057	0.16959253124114057	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	MIR453;MIR485	-0.14255930411879708	0.14255930411879708	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	ADARB2.311	-0.13329032968735685	0.13329032968735685	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	MYT1L.86	-0.11504728545627257	0.11504728545627257	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	feature_96529	-0.10488146929064596	0.10488146929064596	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	C13orf16	-0.10296882563508017	0.10296882563508017	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	feature_390889	-0.0800940115998869	0.0800940115998869	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	WDR64	-0.07411906922719473	0.07411906922719473	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	KCNQ2.28	-0.04825919667486192	0.04825919667486192	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	feature_169696	-0.02720746902967963	0.02720746902967963	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	PIGB.5	-0.020326623791808204	0.020326623791808204	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	PDE6B.23	-0.018819809276515	0.018819809276515	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	ADARB2.273	-0.009540230667927401	0.009540230667927401	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
DNA methylation	2	B4GALNT2.7	-0.00589111826632306	0.00589111826632306	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	TFRC|TFRC	0.433966399858839	0.433966399858839	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	PIK3CA |PI3K-p110-alpha	0.2868274373730457	0.2868274373730457	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	NDRG1|NDRG1_pT346	0.2476379366989301	0.2476379366989301	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	ERBB2|HER2	-0.22581727103570942	0.22581727103570942	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	MAPK9|JNK2	-0.22069241317463328	0.22069241317463328	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	IGFBP2|IGFBP2	0.2173032405833132	0.2173032405833132	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	PRKCB|PKC-pan_BetaII_pS660	-0.21617461618362183	0.21617461618362183	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	GAB2|GAB2	-0.20792487432347118	0.20792487432347118	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	ERBB3|HER3	-0.20309539827903875	0.20309539827903875	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	GSK3A GSK3B|GSK3-alpha-beta	0.1981289414239596	0.1981289414239596	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	FOXM1|FoxM1	0.19492301568310713	0.19492301568310713	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	EIF4EBP1|4E-BP1	0.1843016049360022	0.1843016049360022	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	NOTCH1|Notch1	0.17499902796640415	0.17499902796640415	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	INPP4B|INPP4B	-0.17142089696327897	0.17142089696327897	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	ITGA2|CD49b	0.14012715417625599	0.14012715417625599	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	GAPDH|GAPDH	0.13783757167316818	0.13783757167316818	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	SERPINE1|PAI-1	0.1334859889378269	0.1334859889378269	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	DVL3|Dvl3	0.1263256265343056	0.1263256265343056	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	ERRFI1|MIG-6	-0.12453860958872114	0.12453860958872114	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	CCNB1|Cyclin_B1	0.11743884529229301	0.11743884529229301	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	PCNA|PCNA	0.10560000420202191	0.10560000420202191	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	STAT3|STAT3_pY705	-0.10418099494468712	0.10418099494468712	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	MTOR|mTOR_pS2448	-0.10278958710055491	0.10278958710055491	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	KIT|c-Kit	-0.10238136667431093	0.10238136667431093	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	PRKCA |PKC-alpha_pS657	-0.09731065434752253	0.09731065434752253	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	ASNS|ASNS	0.09565931829167397	0.09565931829167397	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	AKT1 AKT2 AKT3|Akt_pT308	0.09146475809150734	0.09146475809150734	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	TSC2|Tuberin_pT1462	-0.08957275160782838	0.08957275160782838	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	MSH6|MSH6	0.0812832148812856	0.0812832148812856	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	BCL2L1|Bcl-xL	-0.07857391105681705	0.07857391105681705	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	CHEK2|Chk2	0.05692069167767661	0.05692069167767661	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	RPS6KA1|p90RSK	-0.05442954964292818	0.05442954964292818	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	RPS6|S6_pS235_S236	-0.0515003192124445	0.0515003192124445	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	CLDN7|Claudin-7	-0.051314042065314064	0.051314042065314064	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	PRKCA |PKC-alpha	-0.042599454688067126	0.042599454688067126	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	BAD|Bad_pS112	-0.0408090453269408	0.0408090453269408	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	BECN1|Beclin	-0.03845425214359217	0.03845425214359217	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	TUBA1B|Acetyl-a-Tubulin-Lys40	-0.03795251355648029	0.03795251355648029	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	PDK1|PDK1_pS241	-0.03673774339741562	0.03673774339741562	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	YAP1|YAP_pS127	-0.036377911107468346	0.036377911107468346	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	MAPK1 MAPK3|MAPK_pT202_Y204	-0.036142806975306016	0.036142806975306016	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	MSH2|MSH2	0.03402665842768689	0.03402665842768689	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	ANXA1|Annexin-1	0.027295309117696308	0.027295309117696308	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	TGM2|Transglutaminase	-0.02610051808280817	0.02610051808280817	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	PRKCD|PKC-delta_pS664	-0.021971345013098772	0.021971345013098772	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	XRCC1|XRCC1	0.01992393961409806	0.01992393961409806	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	TP53|p53	0.016538952801829456	0.016538952801829456	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	PARK7|DJ-1	-0.015424217213063314	0.015424217213063314	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	CASP7|Caspase-7_cleavedD198	0.015141802664027447	0.015141802664027447	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	1	NRG1|Heregulin	0.009674367686355314	0.009674367686355314	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	PIK3R1 PIK3R2|PI3K-p85	-0.41062707141436294	0.41062707141436294	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	CLDN7|Claudin-7	0.3649053583709861	0.3649053583709861	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	PREX1|PREX1	-0.30621882101616016	0.30621882101616016	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	LCK|Lck	-0.24467815465552098	0.24467815465552098	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	SYK|Syk	-0.23540557930217126	0.23540557930217126	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	CAV1|Caveolin-1	-0.21937922105383154	0.21937922105383154	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	NOTCH1|Notch1	-0.19413365893812395	0.19413365893812395	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	STAT5A|STAT5-alpha	-0.19011571185040355	0.19011571185040355	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	ANXA1|Annexin-1	-0.1802164859028568	0.1802164859028568	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	ATM|ATM	-0.16573047952720701	0.16573047952720701	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	PRKAA1|AMPK_pT172	-0.1589443986804294	0.1589443986804294	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	RB1|Rb_pS807_S811	0.1588153126681281	0.1588153126681281	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	NF2|NF2	-0.15864943630071085	0.15864943630071085	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	TGM2|Transglutaminase	-0.14304780291558383	0.14304780291558383	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	RAB25|Rab25	0.1417569559661679	0.1417569559661679	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	MYH9|Myosin-IIa-pS1943	-0.1359344354066776	0.1359344354066776	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	CCNE2|Cyclin_E2	0.13322029165417318	0.13322029165417318	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	AKT1 AKT2 AKT3|Akt_pS473	-0.12385931863859755	0.12385931863859755	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	FASN|FASN	0.12298050711371689	0.12298050711371689	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	MAPK14|p38_MAPK	-0.12002891357373954	0.12002891357373954	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	CCNB1|Cyclin_B1	0.1176856931387374	0.1176856931387374	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	KIT|c-Kit	0.10883772124694886	0.10883772124694886	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	DIABLO|Smac	0.10294567145954567	0.10294567145954567	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	CASP7|Caspase-7_cleavedD198	-0.10125587111383967	0.10125587111383967	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	STK11|LKB1	-0.09382068987640987	0.09382068987640987	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	PRKAA1|AMPK_alpha	0.09332676937761043	0.09332676937761043	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	MSH6|MSH6	0.09309730175009098	0.09309730175009098	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	MAPK1|ERK2	-0.07689159652898979	0.07689159652898979	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	PEA15|PEA15	-0.06979776752055837	0.06979776752055837	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	PRKCA |PKC-alpha_pS657	-0.06913985453452492	0.06913985453452492	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	PRKCA |PKC-alpha	-0.06283673309438391	0.06283673309438391	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	PIK3CA |PI3K-p110-alpha	-0.060291675045171016	0.060291675045171016	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	PDK1|PDK1_pS241	-0.0452706256454695	0.0452706256454695	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	CDH1|E-Cadherin	0.04428995437033871	0.04428995437033871	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
