layer	component	feature	loading	abs_loading	selected	fold	model_label	integration
RPPA	1	RPS6KA1|p90RSK	-0.028296825585378105	0.028296825585378105	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	MAPK1 MAPK3|MAPK_pT202_Y204	-0.02424116592281083	0.02424116592281083	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	XRCC1|XRCC1	0.022275551574528443	0.022275551574528443	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	CASP7|Caspase-7_cleavedD198	0.022275349413548813	0.022275349413548813	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	PDK1|PDK1_pS241	-0.019357839664900924	0.019357839664900924	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	YAP1|YAP_pS127	-0.01880631064176103	0.01880631064176103	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	MAP2K1|MEK1_pS217_S221	-0.018636539895412686	0.018636539895412686	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	PARK7|DJ-1	-0.014768215799919871	0.014768215799919871	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	EGFR|EGFR	0.008192879477857573	0.008192879477857573	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	BAD|Bad_pS112	-0.006633092491744554	0.006633092491744554	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	PECAM1|CD31	-0.0013762882873089872	0.0013762882873089872	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	ANXA1|Annexin-1	6.914144139037853e-6	6.914144139037853e-6	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	CLDN7|Claudin-7	0.40684952963334575	0.40684952963334575	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PIK3R1 PIK3R2|PI3K-p85	-0.3606327609826441	0.3606327609826441	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	SYK|Syk	-0.29947903279855476	0.29947903279855476	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	RAB25|Rab25	0.26983599043856654	0.26983599043856654	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PREX1|PREX1	-0.2574536419836171	0.2574536419836171	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	STAT5A|STAT5-alpha	-0.23083333927570163	0.23083333927570163	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	LCK|Lck	-0.19936765694545594	0.19936765694545594	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	CAV1|Caveolin-1	-0.17829408759738768	0.17829408759738768	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	ATM|ATM	-0.17158950193553632	0.17158950193553632	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	MYH9|Myosin-IIa-pS1943	-0.17144732475463262	0.17144732475463262	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	CASP7|Caspase-7_cleavedD198	-0.16544523811444226	0.16544523811444226	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	NOTCH1|Notch1	-0.15803338944459402	0.15803338944459402	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	NF2|NF2	-0.15481939414943827	0.15481939414943827	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	FASN|FASN	0.1528293686988839	0.1528293686988839	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	DIABLO|Smac	0.14310675792932406	0.14310675792932406	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	ANXA1|Annexin-1	-0.14015775815427117	0.14015775815427117	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	RB1|Rb_pS807_S811	0.13227275196041996	0.13227275196041996	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	TGM2|Transglutaminase	-0.12974040935151898	0.12974040935151898	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	KIT|c-Kit	0.12481287978092022	0.12481287978092022	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	CDH1|E-Cadherin	0.11355932484109373	0.11355932484109373	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PRKAA1|AMPK_pT172	-0.10344572257909351	0.10344572257909351	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	AKT1 AKT2 AKT3|Akt_pS473	-0.09910609596464111	0.09910609596464111	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	CCNE2|Cyclin_E2	0.09681863061937915	0.09681863061937915	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PEA15|PEA15	-0.09116918241532991	0.09116918241532991	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	CHEK2|Chk2	0.08116627898201409	0.08116627898201409	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	MAPK14|p38_MAPK	-0.0709755206028036	0.0709755206028036	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	BAK1|Bak	-0.06741608408092825	0.06741608408092825	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	CDKN1B|p27	-0.06660897644002546	0.06660897644002546	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	SRSF1|SF2	0.06554454869173916	0.06554454869173916	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PRKCA |PKC-alpha_pS657	-0.06525862475551134	0.06525862475551134	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PRKAA1|AMPK_alpha	0.062484312348382524	0.062484312348382524	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PRKCA |PKC-alpha	-0.05735086981718484	0.05735086981718484	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PTEN|PTEN	-0.05263794105429151	0.05263794105429151	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	STK11|LKB1	-0.05032157535712381	0.05032157535712381	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	MTOR|mTOR	-0.05023268333276856	0.05023268333276856	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	BCL2|Bcl-2	-0.03354085849075964	0.03354085849075964	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	SCD1|SCD1	0.031678699083542636	0.031678699083542636	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	IGFBP2|IGFBP2	0.030416893093873507	0.030416893093873507	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	CCNB1|Cyclin_B1	0.029590062554599984	0.029590062554599984	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	CDKN1B|p27_pT198	-0.029470648281700634	0.029470648281700634	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	MAPK1|ERK2	-0.022264029185303947	0.022264029185303947	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	SHC1|Shc_pY317	0.01880543914670719	0.01880543914670719	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	ACACA|ACC1	0.01761756926605982	0.01761756926605982	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PRDX1|PRDX1	0.0174956938732407	0.0174956938732407	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	RICTOR|Rictor	-0.016729005425845236	0.016729005425845236	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	XRCC1|XRCC1	0.012308346054211937	0.012308346054211937	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	EIF4EBP1|4E-BP1_pT37T46	0.011947200110647021	0.011947200110647021	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PIK3CA |PI3K-p110-alpha	-0.009552872147025635	0.009552872147025635	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PXN|Paxillin	-0.006966292935283225	0.006966292935283225	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	MTOR|mTOR_pS2448	-0.0034232716612063495	0.0034232716612063495	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
Y	1	LUAD	-0.7071067811865475	0.7071067811865475	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
Y	1	LUSC	0.7071067811865475	0.7071067811865475	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
Y	2	LUAD	0.7071067811865476	0.7071067811865476	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
Y	2	LUSC	-0.7071067811865476	0.7071067811865476	TRUE	1	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	PVRL1	-0.23735350309031744	0.23735350309031744	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	TRIM29	-0.22392892181841642	0.22392892181841642	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	TP63	-0.21633380013913076	0.21633380013913076	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	PERP	-0.2112786923926885	0.2112786923926885	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	PKP1	-0.1997886690590958	0.1997886690590958	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	DSC3	-0.19315954297948645	0.19315954297948645	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	SLC6A8	-0.18890543763473627	0.18890543763473627	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	KRT5	-0.18220634589432824	0.18220634589432824	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	ATP1B3	-0.17698405073895987	0.17698405073895987	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	PSMD2	-0.17312553650260964	0.17312553650260964	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	JUP	-0.1702046082905513	0.1702046082905513	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	SLC2A1	-0.16465446613800655	0.16465446613800655	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	EIF4G1	-0.15352182943529835	0.15352182943529835	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	DSG3	-0.14696230097936253	0.14696230097936253	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	COL7A1	-0.14197734374618978	0.14197734374618978	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	DST	-0.13984409488508956	0.13984409488508956	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	MUC1	0.13955797931512348	0.13955797931512348	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CALML3	-0.1381346115645115	0.1381346115645115	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	KRT6A	-0.1358064589110304	0.1358064589110304	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	GPC1	-0.1336958145715662	0.1336958145715662	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	GAPDH	-0.13241032376271736	0.13241032376271736	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CD63	0.12854389924877227	0.12854389924877227	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	SFN	-0.12755466345900002	0.12755466345900002	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	NTRK2	-0.12532399530295021	0.12532399530295021	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	ABCC5	-0.11958121168452152	0.11958121168452152	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	DSP	-0.11858546434760468	0.11858546434760468	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CD9	-0.11654581766219223	0.11654581766219223	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	SLC34A2	0.11298062243778521	0.11298062243778521	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	SGK1	-0.11184103676678998	0.11184103676678998	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	ATP11A	0.10497997128270845	0.10497997128270845	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CLSTN1	-0.10495718541594011	0.10495718541594011	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	KRT17	-0.10420292621756594	0.10420292621756594	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	FSCN1	-0.10329137434955837	0.10329137434955837	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	ITGA6	-0.10260889223823759	0.10260889223823759	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CLCA2	-0.10144212413522194	0.10144212413522194	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	MVP	0.09834723717588179	0.09834723717588179	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	DDR1	-0.0972746258052111	0.0972746258052111	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	GPI	-0.09722885002400802	0.09722885002400802	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	QSOX1.1	0.08549211758148548	0.08549211758148548	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	NDRG1	-0.08087815299212242	0.08087815299212242	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	ABCC1	-0.08028076138067429	0.08028076138067429	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	C1orf116	0.08010596968835426	0.08010596968835426	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	TPI1	-0.07978011993470743	0.07978011993470743	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	NAPSA	0.07922006453547206	0.07922006453547206	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CEACAM6	0.0778782075393138	0.0778782075393138	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CAPN2	0.07632887650450432	0.07632887650450432	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	TRAM1	0.07557087480828582	0.07557087480828582	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	LPCAT1	0.07547763715808578	0.07547763715808578	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	GJA1	-0.07353044243946837	0.07353044243946837	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CD46	0.07283943814323138	0.07283943814323138	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	TFRC	-0.07231776636372596	0.07231776636372596	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	MALL	0.0685638094277634	0.0685638094277634	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	EIF4A2	-0.0677549170482701	0.0677549170482701	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	HSPB1	-0.06576187383076103	0.06576187383076103	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	RPL35A	-0.06506997103638307	0.06506997103638307	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	GPRC5A	0.062483677964761196	0.062483677964761196	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	FXYD3	-0.061688199301384763	0.061688199301384763	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CSTA	-0.05905603047087699	0.05905603047087699	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	GPR116	0.058675197259157354	0.058675197259157354	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	KRT15	-0.05642007877551284	0.05642007877551284	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CTSD	0.05353636216260709	0.05353636216260709	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	EPCAM	0.053303943458672294	0.053303943458672294	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	AP2M1	-0.051851426093264555	0.051851426093264555	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	ITGB4	-0.050605919267306766	0.050605919267306766	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	KRT19	-0.05045237687290153	0.05045237687290153	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CD44	-0.04237930172345477	0.04237930172345477	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	KRT7	0.04225473506084866	0.04225473506084866	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	S100A2	-0.041510533846822135	0.041510533846822135	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	ICAM1	0.041013328137648804	0.041013328137648804	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CLDN1	-0.039501229709697855	0.039501229709697855	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CD55	0.03778285886451773	0.03778285886451773	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	TMBIM6	0.0365482532248107	0.0365482532248107	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	NCL	-0.03496229589881525	0.03496229589881525	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	KRT6B	-0.03444846504870527	0.03444846504870527	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	ATP5B	-0.03358397909091726	0.03358397909091726	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	NOTCH3	-0.03343105330708045	0.03343105330708045	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	TUBB	-0.03258152314914641	0.03258152314914641	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	PTPRF	-0.032379355116083725	0.032379355116083725	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	RNASE1	0.030791992640667988	0.030791992640667988	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	SFTPB	0.030152687261134254	0.030152687261134254	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	F11R	-0.027173982771848546	0.027173982771848546	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	XBP1	0.027172616733176964	0.027172616733176964	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	C8orf4	0.02587703202645987	0.02587703202645987	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	APLP2	0.025045622227479275	0.025045622227479275	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CD74	0.022615566715275648	0.022615566715275648	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	LGALS3BP	0.02251957375021215	0.02251957375021215	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	TXNIP	0.016981865703105316	0.016981865703105316	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	COL17A1	-0.01640119970052987	0.01640119970052987	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	SDC4	0.01091149957972969	0.01091149957972969	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	PKM2	-0.010568175568600964	0.010568175568600964	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	ERRFI1	0.009996850636032345	0.009996850636032345	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CXCL17	0.009954469896376836	0.009954469896376836	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	SLC7A5	-0.0075282369666003586	0.0075282369666003586	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	HLA-DPA1	0.007296577513359478	0.007296577513359478	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	AGR2	0.0030643541395991825	0.0030643541395991825	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	IGFBP2	-0.002576205355372251	0.002576205355372251	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	SPRR1B	-0.002338079753831346	0.002338079753831346	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	S100A11	-8.299236616226986e-4	8.299236616226986e-4	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	HLA-DPB1	8.246970605047178e-4	8.246970605047178e-4	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	KRT6C	-7.087758440918466e-4	7.087758440918466e-4	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	CD74	-0.41041869770846306	0.41041869770846306	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	EPCAM	0.3975486452019715	0.3975486452019715	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	HLA-DPB1	-0.3669221867116177	0.3669221867116177	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	HLA-DRA	-0.3597662312218262	0.3597662312218262	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	HLA-E	-0.31017446007934507	0.31017446007934507	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	B2M	-0.2661403817252277	0.2661403817252277	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	HLA-DPA1	-0.24408713683829342	0.24408713683829342	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	HLA-DRB1	-0.24276590723116556	0.24276590723116556	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	PDIA4	0.1786744664854761	0.1786744664854761	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	HLA-B	-0.1622681115707363	0.1622681115707363	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	HLA-DQA1	-0.14668516490170627	0.14668516490170627	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	MMP2	-0.12782636282637738	0.12782636282637738	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	PSAP	-0.0916362617348223	0.0916362617348223	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	ADAM6	-0.0850412254036923	0.0850412254036923	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	CTSB	-0.0495914735849429	0.0495914735849429	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	CPS1	0.04583628751107068	0.04583628751107068	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	C1S	-0.04356121794644876	0.04356121794644876	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	LAPTM4B	0.042725115811953165	0.042725115811953165	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	SFRP2	-0.042087095883460775	0.042087095883460775	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	HMGB3	0.03090551529056127	0.03090551529056127	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	S100P	0.029051980012893098	0.029051980012893098	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	COL6A2	-0.013619804814703533	0.013619804814703533	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	TXNRD1	0.00796966688809594	0.00796966688809594	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	HLA-DQB1	-0.006211453756563827	0.006211453756563827	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	2	MSN	-0.0036056534641962217	0.0036056534641962217	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	ZHX2	0.19896197058351123	0.19896197058351123	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	RTP1.8	0.19038060438413318	0.19038060438413318	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_58817	0.1893444431112901	0.1893444431112901	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	ST18.16	0.18405550575090066	0.18405550575090066	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	TBCD.110	0.17790012849903503	0.17790012849903503	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	RNMTL1.7	0.1713995574748965	0.1713995574748965	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	PRKAR1B.114	0.17110436250767777	0.17110436250767777	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_187008	0.16917654691243833	0.16917654691243833	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	TP73.88	0.1686723493920608	0.1686723493920608	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	MIR205HG.2	0.16778210523177955	0.16778210523177955	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	SPSB1.35	0.1671167046229833	0.1671167046229833	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	ZNF750;TBCD.17	0.16434363781893355	0.16434363781893355	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	MIR128-1;R3HDM1	0.1561910679637867	0.1561910679637867	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_282548	-0.1487812205661714	0.1487812205661714	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_362612	0.14601854028934189	0.14601854028934189	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	C3orf34	0.1415001352831712	0.1415001352831712	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	ITPRIP.13	0.1401289654571584	0.1401289654571584	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	LIMA1.17	0.1396134728214637	0.1396134728214637	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	TPM3;NUP210L	-0.1384732219738535	0.1384732219738535	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	KIF26B.13	0.13750014484216505	0.13750014484216505	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_212134	-0.13554725018639258	0.13554725018639258	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	CSNK1D.5	-0.13262492357070846	0.13262492357070846	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	CALML3.8	0.1323230920474781	0.1323230920474781	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_182338	-0.1317513234314538	0.1317513234314538	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	DEAF1.18	-0.12972945992820792	0.12972945992820792	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	CUGBP2.12	0.1291193456767741	0.1291193456767741	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_89067	0.12522607426939875	0.12522607426939875	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
