layer	model	FPR	TPR
mRNA	Elastic Net	0.7689873417721519	1
mRNA	Elastic Net	0.7721518987341772	1
mRNA	Elastic Net	0.7753164556962026	1
mRNA	Elastic Net	0.7784810126582279	1
mRNA	Elastic Net	0.7816455696202531	1
mRNA	Elastic Net	0.7848101265822784	1
mRNA	Elastic Net	0.7879746835443038	1
mRNA	Elastic Net	0.7911392405063291	1
mRNA	Elastic Net	0.7943037974683544	1
mRNA	Elastic Net	0.7974683544303798	1
mRNA	Elastic Net	0.8006329113924051	1
mRNA	Elastic Net	0.8037974683544304	1
mRNA	Elastic Net	0.8069620253164557	1
mRNA	Elastic Net	0.810126582278481	1
mRNA	Elastic Net	0.8132911392405063	1
mRNA	Elastic Net	0.8164556962025317	1
mRNA	Elastic Net	0.819620253164557	1
mRNA	Elastic Net	0.8227848101265822	1
mRNA	Elastic Net	0.8259493670886076	1
mRNA	Elastic Net	0.8291139240506329	1
mRNA	Elastic Net	0.8322784810126582	1
mRNA	Elastic Net	0.8354430379746836	1
mRNA	Elastic Net	0.8386075949367089	1
mRNA	Elastic Net	0.8417721518987342	1
mRNA	Elastic Net	0.8449367088607596	1
mRNA	Elastic Net	0.8481012658227848	1
mRNA	Elastic Net	0.8512658227848101	1
mRNA	Elastic Net	0.8544303797468354	1
mRNA	Elastic Net	0.8575949367088608	1
mRNA	Elastic Net	0.8607594936708861	1
mRNA	Elastic Net	0.8639240506329113	1
mRNA	Elastic Net	0.8670886075949367	1
mRNA	Elastic Net	0.870253164556962	1
mRNA	Elastic Net	0.8734177215189873	1
mRNA	Elastic Net	0.8765822784810127	1
mRNA	Elastic Net	0.879746835443038	1
mRNA	Elastic Net	0.8829113924050633	1
mRNA	Elastic Net	0.8860759493670887	1
mRNA	Elastic Net	0.8892405063291139	1
mRNA	Elastic Net	0.8924050632911392	1
mRNA	Elastic Net	0.8955696202531646	1
mRNA	Elastic Net	0.8987341772151899	1
mRNA	Elastic Net	0.9018987341772152	1
mRNA	Elastic Net	0.9050632911392404	1
mRNA	Elastic Net	0.9082278481012658	1
mRNA	Elastic Net	0.9113924050632911	1
mRNA	Elastic Net	0.9145569620253164	1
mRNA	Elastic Net	0.9177215189873418	1
mRNA	Elastic Net	0.9208860759493671	1
mRNA	Elastic Net	0.9240506329113924	1
mRNA	Elastic Net	0.9272151898734178	1
mRNA	Elastic Net	0.930379746835443	1
mRNA	Elastic Net	0.9335443037974683	1
mRNA	Elastic Net	0.9367088607594937	1
mRNA	Elastic Net	0.939873417721519	1
mRNA	Elastic Net	0.9430379746835443	1
mRNA	Elastic Net	0.9462025316455697	1
mRNA	Elastic Net	0.9493670886075949	1
mRNA	Elastic Net	0.9525316455696202	1
mRNA	Elastic Net	0.9556962025316456	1
mRNA	Elastic Net	0.9588607594936709	1
mRNA	Elastic Net	0.9620253164556962	1
mRNA	Elastic Net	0.9651898734177216	1
mRNA	Elastic Net	0.9683544303797469	1
mRNA	Elastic Net	0.9715189873417721	1
mRNA	Elastic Net	0.9746835443037974	1
mRNA	Elastic Net	0.9778481012658228	1
mRNA	Elastic Net	0.9810126582278481	1
mRNA	Elastic Net	0.9841772151898734	1
mRNA	Elastic Net	0.9873417721518988	1
mRNA	Elastic Net	0.990506329113924	1
mRNA	Elastic Net	0.9936708860759493	1
mRNA	Elastic Net	0.9968354430379747	1
mRNA	Elastic Net	1	1
mRNA	Random Forest	0	0
mRNA	Random Forest	0	0.00398406374501992
mRNA	Random Forest	0	0.00796812749003984
mRNA	Random Forest	0	0.01195219123505976
mRNA	Random Forest	0	0.0199203187250996
mRNA	Random Forest	0	0.03187250996015936
mRNA	Random Forest	0	0.035856573705179286
mRNA	Random Forest	0	0.0398406374501992
mRNA	Random Forest	0	0.043824701195219126
mRNA	Random Forest	0	0.04780876494023904
mRNA	Random Forest	0	0.05179282868525897
mRNA	Random Forest	0	0.055776892430278883
mRNA	Random Forest	0	0.05976095617529881
mRNA	Random Forest	0	0.06374501992031872
mRNA	Random Forest	0	0.06772908366533864
mRNA	Random Forest	0	0.07171314741035857
mRNA	Random Forest	0	0.07569721115537849
mRNA	Random Forest	0	0.0796812749003984
mRNA	Random Forest	0	0.08366533864541832
mRNA	Random Forest	0	0.08764940239043825
mRNA	Random Forest	0	0.09163346613545817
mRNA	Random Forest	0	0.09561752988047809
mRNA	Random Forest	0	0.099601593625498
mRNA	Random Forest	0	0.10358565737051793
mRNA	Random Forest	0	0.10756972111553785
mRNA	Random Forest	0	0.11155378486055777
mRNA	Random Forest	0	0.11553784860557768
mRNA	Random Forest	0	0.11952191235059761
mRNA	Random Forest	0	0.12350597609561753
mRNA	Random Forest	0	0.12749003984063745
mRNA	Random Forest	0	0.13147410358565736
mRNA	Random Forest	0	0.13545816733067728
mRNA	Random Forest	0	0.1394422310756972
mRNA	Random Forest	0	0.14342629482071714
mRNA	Random Forest	0	0.14741035856573706
mRNA	Random Forest	0	0.15139442231075698
mRNA	Random Forest	0	0.1553784860557769
mRNA	Random Forest	0	0.1593625498007968
mRNA	Random Forest	0	0.16334661354581673
mRNA	Random Forest	0	0.16733067729083664
mRNA	Random Forest	0	0.17131474103585656
mRNA	Random Forest	0	0.1752988047808765
mRNA	Random Forest	0	0.17928286852589642
mRNA	Random Forest	0	0.18326693227091634
mRNA	Random Forest	0	0.18725099601593626
mRNA	Random Forest	0	0.19123505976095617
mRNA	Random Forest	0	0.1952191235059761
mRNA	Random Forest	0	0.199203187250996
mRNA	Random Forest	0	0.20318725099601595
mRNA	Random Forest	0	0.20717131474103587
mRNA	Random Forest	0	0.21115537848605578
mRNA	Random Forest	0	0.2151394422310757
mRNA	Random Forest	0	0.21912350597609562
mRNA	Random Forest	0	0.22310756972111553
mRNA	Random Forest	0	0.22709163346613545
mRNA	Random Forest	0	0.23107569721115537
mRNA	Random Forest	0	0.2350597609561753
mRNA	Random Forest	0	0.23904382470119523
mRNA	Random Forest	0	0.24302788844621515
mRNA	Random Forest	0	0.24701195219123506
mRNA	Random Forest	0	0.250996015936255
mRNA	Random Forest	0	0.2549800796812749
mRNA	Random Forest	0	0.2589641434262948
mRNA	Random Forest	0	0.26294820717131473
mRNA	Random Forest	0	0.26693227091633465
mRNA	Random Forest	0	0.27091633466135456
mRNA	Random Forest	0	0.2749003984063745
mRNA	Random Forest	0	0.2788844621513944
mRNA	Random Forest	0	0.28286852589641437
mRNA	Random Forest	0	0.2868525896414343
mRNA	Random Forest	0	0.2908366533864542
mRNA	Random Forest	0	0.2948207171314741
mRNA	Random Forest	0	0.29880478087649404
mRNA	Random Forest	0	0.30278884462151395
mRNA	Random Forest	0	0.30677290836653387
mRNA	Random Forest	0	0.3107569721115538
mRNA	Random Forest	0	0.3187250996015936
mRNA	Random Forest	0	0.32270916334661354
mRNA	Random Forest	0	0.32669322709163345
mRNA	Random Forest	0	0.33067729083665337
mRNA	Random Forest	0	0.3346613545816733
mRNA	Random Forest	0	0.3386454183266932
mRNA	Random Forest	0	0.3426294820717131
mRNA	Random Forest	0	0.3466135458167331
mRNA	Random Forest	0	0.350597609561753
mRNA	Random Forest	0	0.3545816733067729
mRNA	Random Forest	0	0.35856573705179284
mRNA	Random Forest	0	0.36254980079681276
mRNA	Random Forest	0	0.3665338645418327
mRNA	Random Forest	0	0.3705179282868526
mRNA	Random Forest	0	0.3745019920318725
mRNA	Random Forest	0	0.3784860557768924
mRNA	Random Forest	0	0.38247011952191234
mRNA	Random Forest	0	0.38645418326693226
mRNA	Random Forest	0	0.3904382470119522
mRNA	Random Forest	0	0.3944223107569721
mRNA	Random Forest	0.0031645569620253333	0.3944223107569721
mRNA	Random Forest	0.0031645569620253333	0.398406374501992
mRNA	Random Forest	0.0031645569620253333	0.40239043824701193
mRNA	Random Forest	0.0031645569620253333	0.4063745019920319
mRNA	Random Forest	0.0031645569620253333	0.4103585657370518
mRNA	Random Forest	0.0031645569620253333	0.41434262948207173
mRNA	Random Forest	0.0031645569620253333	0.41832669322709165
mRNA	Random Forest	0.0031645569620253333	0.42231075697211157
mRNA	Random Forest	0.0031645569620253333	0.4262948207171315
mRNA	Random Forest	0.0031645569620253333	0.4302788844621514
mRNA	Random Forest	0.0031645569620253333	0.4342629482071713
mRNA	Random Forest	0.0031645569620253333	0.43824701195219123
mRNA	Random Forest	0.0031645569620253333	0.44223107569721115
mRNA	Random Forest	0.0031645569620253333	0.44621513944223107
mRNA	Random Forest	0.0031645569620253333	0.450199203187251
mRNA	Random Forest	0.0031645569620253333	0.4541832669322709
mRNA	Random Forest	0.0031645569620253333	0.4581673306772908
mRNA	Random Forest	0.0031645569620253333	0.46215139442231074
mRNA	Random Forest	0.0031645569620253333	0.46613545816733065
mRNA	Random Forest	0.0031645569620253333	0.4701195219123506
mRNA	Random Forest	0.0031645569620253333	0.47410358565737054
mRNA	Random Forest	0.0031645569620253333	0.47808764940239046
mRNA	Random Forest	0.0031645569620253333	0.4820717131474104
mRNA	Random Forest	0.0031645569620253333	0.4860557768924303
mRNA	Random Forest	0.0031645569620253333	0.4900398406374502
mRNA	Random Forest	0.0031645569620253333	0.4940239043824701
mRNA	Random Forest	0.0031645569620253333	0.49800796812749004
mRNA	Random Forest	0.0031645569620253333	0.50199203187251
mRNA	Random Forest	0.0031645569620253333	0.5059760956175299
mRNA	Random Forest	0.0031645569620253333	0.5099601593625498
mRNA	Random Forest	0.0031645569620253333	0.5139442231075697
mRNA	Random Forest	0.0031645569620253333	0.5179282868525896
mRNA	Random Forest	0.0031645569620253333	0.5219123505976095
mRNA	Random Forest	0.0031645569620253333	0.5258964143426295
mRNA	Random Forest	0.0031645569620253333	0.5298804780876494
mRNA	Random Forest	0.0031645569620253333	0.5338645418326693
mRNA	Random Forest	0.0031645569620253333	0.5378486055776892
mRNA	Random Forest	0.0031645569620253333	0.5418326693227091
mRNA	Random Forest	0.0031645569620253333	0.545816733067729
mRNA	Random Forest	0.0031645569620253333	0.549800796812749
mRNA	Random Forest	0.0031645569620253333	0.5537848605577689
mRNA	Random Forest	0.0031645569620253333	0.5577689243027888
mRNA	Random Forest	0.0031645569620253333	0.5617529880478087
mRNA	Random Forest	0.0031645569620253333	0.5657370517928287
mRNA	Random Forest	0.0031645569620253333	0.5697211155378487
mRNA	Random Forest	0.0031645569620253333	0.5737051792828686
mRNA	Random Forest	0.0031645569620253333	0.5776892430278885
mRNA	Random Forest	0.0031645569620253333	0.5816733067729084
mRNA	Random Forest	0.0031645569620253333	0.5856573705179283
mRNA	Random Forest	0.0031645569620253333	0.5896414342629482
mRNA	Random Forest	0.0031645569620253333	0.5936254980079682
mRNA	Random Forest	0.0031645569620253333	0.5976095617529881
mRNA	Random Forest	0.0031645569620253333	0.601593625498008
mRNA	Random Forest	0.0031645569620253333	0.6055776892430279
mRNA	Random Forest	0.0031645569620253333	0.6095617529880478
mRNA	Random Forest	0.0031645569620253333	0.6135458167330677
mRNA	Random Forest	0.0031645569620253333	0.6175298804780877
mRNA	Random Forest	0.0031645569620253333	0.6215139442231076
mRNA	Random Forest	0.0031645569620253333	0.6254980079681275
mRNA	Random Forest	0.0031645569620253333	0.6294820717131474
mRNA	Random Forest	0.0031645569620253333	0.6334661354581673
mRNA	Random Forest	0.0031645569620253333	0.6374501992031872
mRNA	Random Forest	0.0031645569620253333	0.6414342629482072
mRNA	Random Forest	0.0031645569620253333	0.6454183266932271
mRNA	Random Forest	0.0031645569620253333	0.649402390438247
mRNA	Random Forest	0.0031645569620253333	0.6533864541832669
mRNA	Random Forest	0.0031645569620253333	0.6573705179282868
mRNA	Random Forest	0.0031645569620253333	0.6613545816733067
mRNA	Random Forest	0.0031645569620253333	0.6653386454183267
mRNA	Random Forest	0.0031645569620253333	0.6693227091633466
mRNA	Random Forest	0.0031645569620253333	0.6733067729083665
mRNA	Random Forest	0.0031645569620253333	0.6772908366533864
mRNA	Random Forest	0.0031645569620253333	0.6812749003984063
mRNA	Random Forest	0.0031645569620253333	0.6852589641434262
mRNA	Random Forest	0.0031645569620253333	0.6892430278884463
mRNA	Random Forest	0.0031645569620253333	0.6932270916334662
mRNA	Random Forest	0.0031645569620253333	0.6972111553784861
mRNA	Random Forest	0.0031645569620253333	0.701195219123506
mRNA	Random Forest	0.0031645569620253333	0.7051792828685259
mRNA	Random Forest	0.0031645569620253333	0.7091633466135459
mRNA	Random Forest	0.0031645569620253333	0.7131474103585658
mRNA	Random Forest	0.0031645569620253333	0.7171314741035857
mRNA	Random Forest	0.0031645569620253333	0.7211155378486056
mRNA	Random Forest	0.0031645569620253333	0.7250996015936255
mRNA	Random Forest	0.0031645569620253333	0.7290836653386454
mRNA	Random Forest	0.0031645569620253333	0.7330677290836654
mRNA	Random Forest	0.0031645569620253333	0.7370517928286853
mRNA	Random Forest	0.0031645569620253333	0.7410358565737052
mRNA	Random Forest	0.0031645569620253333	0.7450199203187251
mRNA	Random Forest	0.0031645569620253333	0.749003984063745
mRNA	Random Forest	0.0031645569620253333	0.7529880478087649
mRNA	Random Forest	0.0031645569620253333	0.7569721115537849
mRNA	Random Forest	0.0031645569620253333	0.7609561752988048
mRNA	Random Forest	0.0031645569620253333	0.7649402390438247
mRNA	Random Forest	0.0031645569620253333	0.7689243027888446
mRNA	Random Forest	0.0031645569620253333	0.7729083665338645
mRNA	Random Forest	0.0031645569620253333	0.7768924302788844
mRNA	Random Forest	0.0031645569620253333	0.7808764940239044
mRNA	Random Forest	0.0031645569620253333	0.7848605577689243
mRNA	Random Forest	0.0031645569620253333	0.7888446215139442
mRNA	Random Forest	0.0031645569620253333	0.7928286852589641
mRNA	Random Forest	0.0031645569620253333	0.796812749003984
mRNA	Random Forest	0.0031645569620253333	0.8007968127490039
mRNA	Random Forest	0.0031645569620253333	0.8047808764940239
mRNA	Random Forest	0.006329113924050667	0.8047808764940239
mRNA	Random Forest	0.006329113924050667	0.8087649402390438
mRNA	Random Forest	0.006329113924050667	0.8127490039840638
mRNA	Random Forest	0.006329113924050667	0.8167330677290837
mRNA	Random Forest	0.006329113924050667	0.8207171314741036
mRNA	Random Forest	0.006329113924050667	0.8247011952191236
mRNA	Random Forest	0.006329113924050667	0.8286852589641435
mRNA	Random Forest	0.006329113924050667	0.8326693227091634
mRNA	Random Forest	0.006329113924050667	0.8366533864541833
mRNA	Random Forest	0.006329113924050667	0.8406374501992032
mRNA	Random Forest	0.006329113924050667	0.8446215139442231
mRNA	Random Forest	0.006329113924050667	0.848605577689243
mRNA	Random Forest	0.009493670886076	0.848605577689243
mRNA	Random Forest	0.009493670886076	0.852589641434263
mRNA	Random Forest	0.009493670886076	0.8565737051792829
mRNA	Random Forest	0.009493670886076	0.8605577689243028
mRNA	Random Forest	0.009493670886076	0.8645418326693227
mRNA	Random Forest	0.009493670886076	0.8685258964143426
mRNA	Random Forest	0.009493670886076	0.8725099601593626
mRNA	Random Forest	0.009493670886076	0.8764940239043825
mRNA	Random Forest	0.009493670886076	0.8804780876494024
mRNA	Random Forest	0.009493670886076	0.8844621513944223
mRNA	Random Forest	0.009493670886076	0.8884462151394422
mRNA	Random Forest	0.012658227848101222	0.8884462151394422
mRNA	Random Forest	0.012658227848101222	0.8924302788844621
mRNA	Random Forest	0.012658227848101222	0.896414342629482
mRNA	Random Forest	0.012658227848101222	0.900398406374502
mRNA	Random Forest	0.012658227848101222	0.9043824701195219
mRNA	Random Forest	0.012658227848101222	0.9083665338645418
mRNA	Random Forest	0.012658227848101222	0.9123505976095617
mRNA	Random Forest	0.012658227848101222	0.9163346613545816
mRNA	Random Forest	0.015822784810126556	0.9163346613545816
mRNA	Random Forest	0.01898734177215189	0.9163346613545816
mRNA	Random Forest	0.01898734177215189	0.9203187250996016
mRNA	Random Forest	0.01898734177215189	0.9243027888446215
mRNA	Random Forest	0.01898734177215189	0.9282868525896414
mRNA	Random Forest	0.01898734177215189	0.9322709163346613
mRNA	Random Forest	0.022151898734177222	0.9322709163346613
mRNA	Random Forest	0.025316455696202556	0.9322709163346613
mRNA	Random Forest	0.025316455696202556	0.9362549800796812
mRNA	Random Forest	0.025316455696202556	0.9402390438247012
mRNA	Random Forest	0.02848101265822789	0.9402390438247012
mRNA	Random Forest	0.03164556962025311	0.9402390438247012
mRNA	Random Forest	0.03164556962025311	0.9442231075697212
mRNA	Random Forest	0.034810126582278444	0.9442231075697212
mRNA	Random Forest	0.03797468354430378	0.9442231075697212
mRNA	Random Forest	0.04113924050632911	0.9442231075697212
mRNA	Random Forest	0.04113924050632911	0.9482071713147411
mRNA	Random Forest	0.044303797468354444	0.9482071713147411
mRNA	Random Forest	0.04746835443037978	0.9482071713147411
mRNA	Random Forest	0.04746835443037978	0.952191235059761
mRNA	Random Forest	0.05063291139240511	0.952191235059761
mRNA	Random Forest	0.05379746835443033	0.952191235059761
mRNA	Random Forest	0.05696202531645567	0.952191235059761
mRNA	Random Forest	0.060126582278481	0.952191235059761
mRNA	Random Forest	0.06329113924050633	0.952191235059761
mRNA	Random Forest	0.06329113924050633	0.9561752988047809
mRNA	Random Forest	0.06645569620253167	0.9561752988047809
mRNA	Random Forest	0.06645569620253167	0.9601593625498008
mRNA	Random Forest	0.069620253164557	0.9601593625498008
mRNA	Random Forest	0.07278481012658233	0.9601593625498008
mRNA	Random Forest	0.07278481012658233	0.9641434262948207
mRNA	Random Forest	0.07594936708860756	0.9641434262948207
mRNA	Random Forest	0.07911392405063289	0.9641434262948207
mRNA	Random Forest	0.08227848101265822	0.9641434262948207
mRNA	Random Forest	0.08544303797468356	0.9641434262948207
mRNA	Random Forest	0.08860759493670889	0.9641434262948207
mRNA	Random Forest	0.09177215189873422	0.9641434262948207
mRNA	Random Forest	0.09493670886075944	0.9641434262948207
mRNA	Random Forest	0.09493670886075944	0.9681274900398407
mRNA	Random Forest	0.09810126582278478	0.9681274900398407
mRNA	Random Forest	0.10126582278481011	0.9681274900398407
mRNA	Random Forest	0.10443037974683544	0.9681274900398407
mRNA	Random Forest	0.10759493670886078	0.9681274900398407
mRNA	Random Forest	0.11075949367088611	0.9681274900398407
mRNA	Random Forest	0.11392405063291144	0.9681274900398407
mRNA	Random Forest	0.11708860759493667	0.9681274900398407
mRNA	Random Forest	0.120253164556962	0.9681274900398407
mRNA	Random Forest	0.12341772151898733	0.9681274900398407
mRNA	Random Forest	0.12658227848101267	0.9681274900398407
mRNA	Random Forest	0.129746835443038	0.9681274900398407
mRNA	Random Forest	0.13291139240506333	0.9681274900398407
mRNA	Random Forest	0.13291139240506333	0.9721115537848606
mRNA	Random Forest	0.13291139240506333	0.9760956175298805
mRNA	Random Forest	0.13607594936708856	0.9760956175298805
mRNA	Random Forest	0.1392405063291139	0.9760956175298805
mRNA	Random Forest	0.14240506329113922	0.9760956175298805
mRNA	Random Forest	0.14240506329113922	0.9800796812749004
mRNA	Random Forest	0.14556962025316456	0.9800796812749004
mRNA	Random Forest	0.1487341772151899	0.9800796812749004
mRNA	Random Forest	0.15189873417721522	0.9800796812749004
mRNA	Random Forest	0.15506329113924056	0.9800796812749004
mRNA	Random Forest	0.15822784810126578	0.9800796812749004
mRNA	Random Forest	0.1613924050632911	0.9800796812749004
mRNA	Random Forest	0.16455696202531644	0.9800796812749004
mRNA	Random Forest	0.16772151898734178	0.9800796812749004
mRNA	Random Forest	0.1708860759493671	0.9800796812749004
mRNA	Random Forest	0.17405063291139244	0.9800796812749004
mRNA	Random Forest	0.17721518987341767	0.9800796812749004
mRNA	Random Forest	0.180379746835443	0.9800796812749004
mRNA	Random Forest	0.18354430379746833	0.9800796812749004
mRNA	Random Forest	0.18670886075949367	0.9800796812749004
mRNA	Random Forest	0.189873417721519	0.9800796812749004
mRNA	Random Forest	0.19303797468354433	0.9800796812749004
mRNA	Random Forest	0.19620253164556967	0.9800796812749004
mRNA	Random Forest	0.1993670886075949	0.9800796812749004
mRNA	Random Forest	0.1993670886075949	0.9840637450199203
mRNA	Random Forest	0.20253164556962022	0.9840637450199203
mRNA	Random Forest	0.20569620253164556	0.9840637450199203
mRNA	Random Forest	0.2088607594936709	0.9840637450199203
mRNA	Random Forest	0.21202531645569622	0.9840637450199203
mRNA	Random Forest	0.21518987341772156	0.9840637450199203
mRNA	Random Forest	0.2183544303797469	0.9840637450199203
mRNA	Random Forest	0.2215189873417721	0.9840637450199203
mRNA	Random Forest	0.22468354430379744	0.9840637450199203
mRNA	Random Forest	0.22784810126582278	0.9840637450199203
mRNA	Random Forest	0.2310126582278481	0.9840637450199203
mRNA	Random Forest	0.23417721518987344	0.9840637450199203
mRNA	Random Forest	0.23734177215189878	0.9840637450199203
mRNA	Random Forest	0.240506329113924	0.9840637450199203
mRNA	Random Forest	0.24367088607594933	0.9840637450199203
mRNA	Random Forest	0.24367088607594933	0.9880478087649402
mRNA	Random Forest	0.24683544303797467	0.9880478087649402
mRNA	Random Forest	0.25	0.9880478087649402
mRNA	Random Forest	0.25316455696202533	0.9880478087649402
mRNA	Random Forest	0.25632911392405067	0.9880478087649402
mRNA	Random Forest	0.259493670886076	0.9880478087649402
mRNA	Random Forest	0.2626582278481012	0.9880478087649402
mRNA	Random Forest	0.26582278481012656	0.9880478087649402
mRNA	Random Forest	0.26582278481012656	0.9920318725099602
mRNA	Random Forest	0.2689873417721519	0.9920318725099602
mRNA	Random Forest	0.2721518987341772	0.9920318725099602
mRNA	Random Forest	0.27531645569620256	0.9920318725099602
mRNA	Random Forest	0.2784810126582279	0.9920318725099602
mRNA	Random Forest	0.2816455696202531	0.9920318725099602
mRNA	Random Forest	0.28481012658227844	0.9920318725099602
mRNA	Random Forest	0.2879746835443038	0.9920318725099602
mRNA	Random Forest	0.2911392405063291	0.9920318725099602
mRNA	Random Forest	0.29430379746835444	0.9920318725099602
mRNA	Random Forest	0.2974683544303798	0.9920318725099602
mRNA	Random Forest	0.3006329113924051	0.9920318725099602
mRNA	Random Forest	0.30379746835443033	0.9920318725099602
mRNA	Random Forest	0.30696202531645567	0.9920318725099602
mRNA	Random Forest	0.30696202531645567	0.9960159362549801
mRNA	Random Forest	0.310126582278481	0.9960159362549801
mRNA	Random Forest	0.31329113924050633	0.9960159362549801
mRNA	Random Forest	0.31645569620253167	0.9960159362549801
mRNA	Random Forest	0.319620253164557	0.9960159362549801
mRNA	Random Forest	0.32278481012658233	0.9960159362549801
mRNA	Random Forest	0.32594936708860756	0.9960159362549801
mRNA	Random Forest	0.3291139240506329	0.9960159362549801
mRNA	Random Forest	0.3322784810126582	0.9960159362549801
mRNA	Random Forest	0.33544303797468356	0.9960159362549801
mRNA	Random Forest	0.3386075949367089	0.9960159362549801
mRNA	Random Forest	0.3417721518987342	0.9960159362549801
mRNA	Random Forest	0.34493670886075944	0.9960159362549801
mRNA	Random Forest	0.3481012658227848	0.9960159362549801
mRNA	Random Forest	0.3512658227848101	0.9960159362549801
mRNA	Random Forest	0.35443037974683544	0.9960159362549801
mRNA	Random Forest	0.3575949367088608	0.9960159362549801
mRNA	Random Forest	0.3607594936708861	0.9960159362549801
mRNA	Random Forest	0.36392405063291144	0.9960159362549801
mRNA	Random Forest	0.36708860759493667	0.9960159362549801
mRNA	Random Forest	0.370253164556962	0.9960159362549801
mRNA	Random Forest	0.37341772151898733	0.9960159362549801
mRNA	Random Forest	0.37658227848101267	0.9960159362549801
mRNA	Random Forest	0.379746835443038	0.9960159362549801
mRNA	Random Forest	0.38291139240506333	0.9960159362549801
mRNA	Random Forest	0.38607594936708856	0.9960159362549801
mRNA	Random Forest	0.3892405063291139	0.9960159362549801
mRNA	Random Forest	0.3892405063291139	1
mRNA	Random Forest	0.3924050632911392	1
mRNA	Random Forest	0.39556962025316456	1
mRNA	Random Forest	0.3987341772151899	1
mRNA	Random Forest	0.4018987341772152	1
mRNA	Random Forest	0.40506329113924056	1
mRNA	Random Forest	0.4082278481012658	1
mRNA	Random Forest	0.4113924050632911	1
mRNA	Random Forest	0.41455696202531644	1
mRNA	Random Forest	0.4177215189873418	1
mRNA	Random Forest	0.4208860759493671	1
mRNA	Random Forest	0.42405063291139244	1
mRNA	Random Forest	0.42721518987341767	1
mRNA	Random Forest	0.430379746835443	1
mRNA	Random Forest	0.43354430379746833	1
mRNA	Random Forest	0.43670886075949367	1
mRNA	Random Forest	0.439873417721519	1
mRNA	Random Forest	0.44303797468354433	1
mRNA	Random Forest	0.44620253164556967	1
mRNA	Random Forest	0.4493670886075949	1
mRNA	Random Forest	0.4525316455696202	1
mRNA	Random Forest	0.45569620253164556	1
mRNA	Random Forest	0.4588607594936709	1
mRNA	Random Forest	0.4620253164556962	1
mRNA	Random Forest	0.46518987341772156	1
mRNA	Random Forest	0.4683544303797469	1
mRNA	Random Forest	0.4715189873417721	1
mRNA	Random Forest	0.47468354430379744	1
mRNA	Random Forest	0.4778481012658228	1
mRNA	Random Forest	0.4810126582278481	1
mRNA	Random Forest	0.48417721518987344	1
mRNA	Random Forest	0.4873417721518988	1
mRNA	Random Forest	0.490506329113924	1
mRNA	Random Forest	0.49367088607594933	1
mRNA	Random Forest	0.49683544303797467	1
mRNA	Random Forest	0.5	1
mRNA	Random Forest	0.5031645569620253	1
mRNA	Random Forest	0.5063291139240507	1
mRNA	Random Forest	0.509493670886076	1
mRNA	Random Forest	0.5126582278481013	1
mRNA	Random Forest	0.5158227848101266	1
mRNA	Random Forest	0.5189873417721519	1
mRNA	Random Forest	0.5221518987341772	1
mRNA	Random Forest	0.5253164556962026	1
mRNA	Random Forest	0.5284810126582278	1
mRNA	Random Forest	0.5316455696202531	1
mRNA	Random Forest	0.5348101265822784	1
mRNA	Random Forest	0.5379746835443038	1
mRNA	Random Forest	0.5411392405063291	1
mRNA	Random Forest	0.5443037974683544	1
mRNA	Random Forest	0.5474683544303798	1
mRNA	Random Forest	0.5506329113924051	1
mRNA	Random Forest	0.5537974683544304	1
mRNA	Random Forest	0.5569620253164558	1
mRNA	Random Forest	0.560126582278481	1
mRNA	Random Forest	0.5632911392405063	1
mRNA	Random Forest	0.5664556962025317	1
mRNA	Random Forest	0.5696202531645569	1
mRNA	Random Forest	0.5727848101265822	1
mRNA	Random Forest	0.5759493670886076	1
mRNA	Random Forest	0.5791139240506329	1
mRNA	Random Forest	0.5822784810126582	1
mRNA	Random Forest	0.5854430379746836	1
mRNA	Random Forest	0.5886075949367089	1
mRNA	Random Forest	0.5917721518987342	1
mRNA	Random Forest	0.5949367088607596	1
mRNA	Random Forest	0.5981012658227849	1
mRNA	Random Forest	0.6012658227848101	1
mRNA	Random Forest	0.6044303797468354	1
mRNA	Random Forest	0.6075949367088608	1
mRNA	Random Forest	0.610759493670886	1
mRNA	Random Forest	0.6139240506329113	1
mRNA	Random Forest	0.6170886075949367	1
mRNA	Random Forest	0.620253164556962	1
mRNA	Random Forest	0.6234177215189873	1
mRNA	Random Forest	0.6265822784810127	1
mRNA	Random Forest	0.629746835443038	1
mRNA	Random Forest	0.6329113924050633	1
mRNA	Random Forest	0.6360759493670887	1
mRNA	Random Forest	0.639240506329114	1
mRNA	Random Forest	0.6424050632911392	1
mRNA	Random Forest	0.6455696202531646	1
mRNA	Random Forest	0.6487341772151899	1
mRNA	Random Forest	0.6518987341772151	1
mRNA	Random Forest	0.6550632911392404	1
mRNA	Random Forest	0.6582278481012658	1
mRNA	Random Forest	0.6613924050632911	1
mRNA	Random Forest	0.6645569620253164	1
mRNA	Random Forest	0.6677215189873418	1
mRNA	Random Forest	0.6708860759493671	1
mRNA	Random Forest	0.6740506329113924	1
mRNA	Random Forest	0.6772151898734178	1
mRNA	Random Forest	0.6803797468354431	1
mRNA	Random Forest	0.6835443037974683	1
mRNA	Random Forest	0.6867088607594937	1
mRNA	Random Forest	0.689873417721519	1
mRNA	Random Forest	0.6930379746835442	1
mRNA	Random Forest	0.6962025316455696	1
mRNA	Random Forest	0.6993670886075949	1
mRNA	Random Forest	0.7025316455696202	1
