Feature_ID	TCGA-05-4405-01	TCGA-50-5072-01	TCGA-73-4658-01	TCGA-44-4112-01	TCGA-05-4410-01	TCGA-35-5375-01	TCGA-44-2665-01	TCGA-49-4487-01	TCGA-49-4512-01	TCGA-05-4417-01	TCGA-75-5122-01	TCGA-05-5425-01	TCGA-44-2668-01	TCGA-64-1681-01	TCGA-49-4488-01	TCGA-49-4514-01	TCGA-75-5125-01	TCGA-44-2656-01	TCGA-05-4396-01	TCGA-50-5049-01	TCGA-05-5423-01	TCGA-73-4676-01	TCGA-50-5051-01	TCGA-05-5429-01	TCGA-50-5044-01	TCGA-64-1679-01	TCGA-50-5066-01	TCGA-80-5607-01	TCGA-50-5045-01	TCGA-44-3918-01	TCGA-05-4384-01	TCGA-05-4427-01	TCGA-50-5068-01	TCGA-80-5608-01	TCGA-55-5899-01	TCGA-83-5908-01	TCGA-50-5942-01	TCGA-64-5774-01	TCGA-75-6211-01	TCGA-50-6592-01	TCGA-49-6742-01	TCGA-91-6829-01	TCGA-91-6849-01	TCGA-55-6971-01	TCGA-50-5930-01	TCGA-64-5778-01	TCGA-64-5815-01	TCGA-44-6148-01	TCGA-75-6212-01	TCGA-50-6593-01	TCGA-44-6774-01	TCGA-91-6830-01	TCGA-86-6851-01	TCGA-55-6978-01	TCGA-50-5931-01	TCGA-05-5715-01	TCGA-44-5645-01	TCGA-67-6215-01	TCGA-75-6205-01	TCGA-50-6594-01	TCGA-44-6775-01	TCGA-91-6831-01	TCGA-55-6969-01	TCGA-55-6970-01	TCGA-50-5932-01	TCGA-44-5644-01	TCGA-50-5946-01	TCGA-67-6216-01	TCGA-75-6206-01	TCGA-50-6595-01	TCGA-44-6776-01	TCGA-91-6835-01	TCGA-49-6743-01	TCGA-55-6982-01	TCGA-50-5933-01	TCGA-64-5779-01	TCGA-50-5944-01	TCGA-67-6217-01	TCGA-86-6562-01	TCGA-50-6597-01	TCGA-44-6777-01	TCGA-91-6836-01	TCGA-49-6744-01	TCGA-55-6979-01	TCGA-50-5936-01	TCGA-80-5611-01	TCGA-38-6178-01	TCGA-55-6543-01	TCGA-50-6673-01	TCGA-44-6778-01	TCGA-91-6840-01	TCGA-49-6745-01	TCGA-55-6981-01	TCGA-50-5939-01	TCGA-44-5643-01	TCGA-44-6145-01	TCGA-75-6203-01	TCGA-50-6590-01	TCGA-55-6712-01	TCGA-44-6779-01	TCGA-91-6847-01	TCGA-49-6761-01	TCGA-75-7027-01	TCGA-50-5941-01	TCGA-64-5781-01	TCGA-44-6146-01	TCGA-75-6207-01	TCGA-50-6591-01	TCGA-71-6725-01	TCGA-91-6828-01	TCGA-91-6848-01	TCGA-49-6767-01	TCGA-75-7030-01	TCGA-75-7031-01	TCGA-78-7148-01	TCGA-78-7158-01	TCGA-93-7348-01	TCGA-78-7536-01	TCGA-53-7624-01	TCGA-44-7669-01	TCGA-44-7672-01	TCGA-55-7911-01	TCGA-95-7947-01	TCGA-95-7039-01	TCGA-78-7149-01	TCGA-78-7159-01	TCGA-99-7458-01	TCGA-78-7537-01	TCGA-53-7626-01	TCGA-55-7728-01	TCGA-69-7760-01	TCGA-55-7910-01	TCGA-95-7948-01	TCGA-95-7043-01	TCGA-78-7150-01	TCGA-78-7160-01	TCGA-73-7498-01	TCGA-78-7539-01	TCGA-78-7633-01	TCGA-86-7711-01	TCGA-69-7761-01	TCGA-97-7937-01	TCGA-86-7955-01	TCGA-50-7109-01	TCGA-78-7152-01	TCGA-78-7161-01	TCGA-73-7499-01	TCGA-78-7540-01	TCGA-44-7659-01	TCGA-86-7713-01	TCGA-91-7771-01	TCGA-97-7938-01	TCGA-97-7546-01	TCGA-78-7143-01	TCGA-78-7153-01	TCGA-78-7162-01	TCGA-97-7552-01	TCGA-78-7542-01	TCGA-44-7660-01	TCGA-69-7763-01	TCGA-69-7764-01	TCGA-97-7941-01	TCGA-75-6214-01	TCGA-78-7145-01	TCGA-78-7154-01	TCGA-78-7163-01	TCGA-97-7554-01	TCGA-55-7573-01	TCGA-44-7661-01	TCGA-86-7701-01	TCGA-69-7765-01	TCGA-86-7953-01	TCGA-78-7146-01	TCGA-78-7155-01	TCGA-78-7166-01	TCGA-97-7553-01	TCGA-55-7574-01	TCGA-44-7662-01	TCGA-44-7670-01	TCGA-53-7813-01	TCGA-86-7954-01	TCGA-78-7147-01	TCGA-78-7156-01	TCGA-78-7167-01	TCGA-78-7535-01	TCGA-95-7567-01	TCGA-44-7667-01	TCGA-44-7671-01	TCGA-55-7815-01	TCGA-95-7944-01	TCGA-86-8054-01	TCGA-86-8055-01	TCGA-86-8056-01	TCGA-86-8073-01	TCGA-86-8074-01	TCGA-86-8075-01	TCGA-86-8076-01	TCGA-44-8117-01	TCGA-44-8119-01	TCGA-55-8505-01	TCGA-55-8507-01	TCGA-55-8506-01	TCGA-97-8179-01	TCGA-99-8028-01	TCGA-69-8255-01	TCGA-55-8620-01	TCGA-86-8585-01	TCGA-86-8669-01	TCGA-86-8671-01	TCGA-86-8673-01	TCGA-86-8668-01	TCGA-91-8496-01	TCGA-91-8497-01	TCGA-91-8499-01	TCGA-71-8520-01	TCGA-78-8662-01	TCGA-J2-8192-01	TCGA-J2-8194-01	TCGA-50-8457-01	TCGA-50-8459-01	TCGA-50-8460-01	TCGA-86-8278-01	TCGA-86-8279-01	TCGA-86-8280-01	TCGA-86-8281-01	TCGA-86-8358-01	TCGA-86-8359-01	TCGA-62-8394-01	TCGA-62-8395-01	TCGA-62-8398-01	TCGA-49-AAR0-01	TCGA-NJ-A7XG-01	TCGA-L9-A8F4-01	TCGA-MP-A4TJ-01	TCGA-69-A59K-01	TCGA-L9-A444-01	TCGA-62-A46S-01	TCGA-L9-A443-01	TCGA-J2-A4AG-01	TCGA-J2-A4AD-01	TCGA-55-A494-01	TCGA-62-A471-01	TCGA-44-A479-01	TCGA-38-A44F-01	TCGA-62-A46V-01	TCGA-86-A456-01	TCGA-91-A4BD-01	TCGA-91-A4BC-01	TCGA-62-A46O-01	TCGA-62-A46R-01	TCGA-62-A46P-01	TCGA-44-A47A-01	TCGA-44-A47G-01	TCGA-MP-A4TA-01	TCGA-MP-A4T8-01	TCGA-MP-A4TE-01	TCGA-86-A4P8-01	TCGA-L4-A4E5-01	TCGA-MP-A4T9-01	TCGA-95-A4VK-01	TCGA-95-A4VP-01	TCGA-53-A4EZ-01	TCGA-95-A4VN-01	TCGA-86-A4P7-01	TCGA-MP-A4TI-01	TCGA-MP-A4TK-01	TCGA-97-A4M6-01	TCGA-97-A4M7-01	TCGA-97-A4M0-01	TCGA-97-A4M2-01	TCGA-97-A4M5-01	TCGA-NJ-A4YI-01	TCGA-NJ-A4YG-01	TCGA-NJ-A4YF-01	TCGA-MP-A4TC-01	TCGA-MP-A4TF-01	TCGA-MP-A4TD-01	TCGA-MP-A4T7-01	TCGA-L4-A4E6-01	TCGA-MP-A4T6-01	TCGA-44-A4SU-01	TCGA-44-A4SS-01	TCGA-93-A4JQ-01	TCGA-93-A4JN-01	TCGA-93-A4JP-01	TCGA-93-A4JO-01	TCGA-MP-A4SY-01	TCGA-MP-A4T4-01	TCGA-MP-A4SV-01	TCGA-MP-A4SW-01	TCGA-MN-A4N4-01	TCGA-MN-A4N1-01	TCGA-86-A4D0-01	TCGA-86-A4JF-01	TCGA-NJ-A55A-01	TCGA-MP-A4TH-01	TCGA-L9-A50W-01	TCGA-NJ-A55R-01	TCGA-NJ-A55O-01	TCGA-O1-A52J-01	TCGA-L9-A5IP-01	TCGA-MP-A5C7-01	TCGA-L9-A7SV-01	TCGA-49-AAR3-01	TCGA-49-AARE-01	TCGA-49-AAR2-01	TCGA-49-AAR9-01	TCGA-49-AAR4-01	TCGA-49-AAQV-01	TCGA-73-A9RS-01	TCGA-49-AARN-01	TCGA-49-AARO-01	TCGA-49-AARR-01	TCGA-4B-A93V-01	TCGA-S2-AA1A-01	TCGA-L9-A743-01	TCGA-60-2703-01	TCGA-33-4566-01	TCGA-60-2704-01	TCGA-33-4582-01	TCGA-33-4586-01	TCGA-33-4589-01	TCGA-60-2709-01	TCGA-22-4605-01	TCGA-18-4721-01	TCGA-22-4609-01	TCGA-60-2697-01	TCGA-22-5480-01	TCGA-39-5024-01	TCGA-39-5037-01	TCGA-34-5239-01	TCGA-79-5596-01	TCGA-18-5592-01	TCGA-46-6025-01	TCGA-70-6723-01	TCGA-85-6798-01	TCGA-22-5482-01	TCGA-39-5027-01	TCGA-39-5040-01	TCGA-34-5241-01	TCGA-43-5668-01	TCGA-56-5897-01	TCGA-46-6026-01	TCGA-22-5471-01	TCGA-22-5483-01	TCGA-39-5028-01	TCGA-63-5128-01	TCGA-22-5479-01	TCGA-43-5670-01	TCGA-56-5898-01	TCGA-63-6202-01	TCGA-33-6738-01	TCGA-63-7020-01	TCGA-22-5472-01	TCGA-39-5011-01	TCGA-39-5029-01	TCGA-63-5131-01	TCGA-22-5485-01	TCGA-21-5782-01	TCGA-34-5927-01	TCGA-85-6560-01	TCGA-90-6837-01	TCGA-63-7022-01	TCGA-22-5473-01	TCGA-39-5016-01	TCGA-39-5030-01	TCGA-34-5231-01	TCGA-22-5489-01	TCGA-21-5784-01	TCGA-34-5928-01	TCGA-85-6561-01	TCGA-77-6842-01	TCGA-63-7023-01	TCGA-22-5474-01	TCGA-39-5019-01	TCGA-39-5031-01	TCGA-34-5232-01	TCGA-22-5491-01	TCGA-21-5786-01	TCGA-34-5929-01	TCGA-56-6545-01	TCGA-77-6843-01	TCGA-63-7021-01	TCGA-22-5477-01	TCGA-39-5021-01	TCGA-39-5034-01	TCGA-34-5234-01	TCGA-22-5492-01	TCGA-21-5787-01	TCGA-43-6143-01	TCGA-56-6546-01	TCGA-77-6844-01	TCGA-94-7033-01	TCGA-22-5478-01	TCGA-39-5022-01	TCGA-39-5035-01	TCGA-34-5236-01	TCGA-37-5819-01	TCGA-85-6175-01	TCGA-70-6722-01	TCGA-77-6845-01	TCGA-34-7107-01	TCGA-77-7139-01	TCGA-92-7340-01	TCGA-43-7656-01	TCGA-85-7697-01	TCGA-85-7844-01	TCGA-77-7141-01	TCGA-98-7454-01	TCGA-43-7658-01	TCGA-85-7698-01	TCGA-85-7950-01	TCGA-77-7142-01	TCGA-96-7544-01	TCGA-85-7710-01	TCGA-85-7699-01	TCGA-94-7943-01	TCGA-56-7221-01	TCGA-77-7463-01	TCGA-56-7730-01	TCGA-85-7696-01	TCGA-56-7222-01	TCGA-77-7465-01	TCGA-90-7766-01	TCGA-52-7810-01	TCGA-77-7335-01	TCGA-94-7557-01	TCGA-90-7767-01	TCGA-52-7811-01	TCGA-77-7337-01	TCGA-43-6770-01	TCGA-90-7769-01	TCGA-52-7812-01	TCGA-77-7338-01	TCGA-43-6771-01	TCGA-68-7756-01	TCGA-85-7843-01	TCGA-33-A4WN-01	TCGA-85-8048-01	TCGA-90-A4EE-01	TCGA-85-A4PA-01	TCGA-85-8049-01	TCGA-56-A4BX-01	TCGA-85-A4CN-01	TCGA-L3-A4E7-01	TCGA-85-8072-01	TCGA-85-A4JC-01	TCGA-L3-A524-01	TCGA-43-8115-01	TCGA-MF-A522-01	TCGA-85-A53L-01	TCGA-85-A511-01	TCGA-43-8118-01	TCGA-85-A512-01	TCGA-77-8143-01	TCGA-85-A50Z-01	TCGA-85-A513-01	TCGA-77-8150-01	TCGA-85-A510-01	TCGA-33-A5GW-01	TCGA-O2-A52Q-01	TCGA-56-8309-01	TCGA-77-8153-01	TCGA-O2-A52V-01	TCGA-77-8154-01	TCGA-94-8035-01	TCGA-O2-A52N-01	TCGA-94-8490-01	TCGA-98-A53H-01	TCGA-94-8491-01	TCGA-98-A53A-01	TCGA-98-A53J-01	TCGA-56-8083-01	TCGA-85-8580-01	TCGA-98-A53B-01	TCGA-98-A53C-01	TCGA-98-A538-01	TCGA-98-A539-01	TCGA-85-8664-01	TCGA-85-8666-01	TCGA-68-7757-01	TCGA-77-A5FZ-01	TCGA-85-8479-01	TCGA-85-A4CL-01	TCGA-85-A4JB-01	TCGA-34-8454-01	TCGA-85-A4QQ-01	TCGA-34-8455-01	TCGA-94-A5I6-01	TCGA-34-8456-01	TCGA-85-8276-01	TCGA-85-8287-01	TCGA-85-8288-01	TCGA-85-8350-01	TCGA-85-8351-01	TCGA-85-8352-01	TCGA-85-8353-01	TCGA-85-8355-01	TCGA-58-8386-01	TCGA-58-8388-01	TCGA-94-A5I4-01	TCGA-58-8391-01	TCGA-63-A5MY-01	TCGA-63-A5MB-01	TCGA-63-A5MP-01	TCGA-63-A5MM-01	TCGA-63-A5ML-01	TCGA-63-A5MU-01	TCGA-63-A5MI-01	TCGA-63-A5MG-01	TCGA-63-A5MN-01	TCGA-63-A5MV-01	TCGA-63-A5MT-01	TCGA-63-A5MS-01	TCGA-34-A5IX-01	TCGA-63-A5MJ-01	TCGA-LA-A7SW-01	TCGA-33-AASB-01	TCGA-33-AASD-01	TCGA-33-AASJ-01	TCGA-33-AASI-01	TCGA-58-8392-01	TCGA-58-8393-01	TCGA-NK-A7XE-01	TCGA-37-A5EL-01	TCGA-37-A5EN-01	TCGA-O2-A5IB-01	TCGA-90-A59Q-01	TCGA-NC-A5HO-01	TCGA-NC-A5HT-01	TCGA-NC-A5HF-01	TCGA-NC-A5HN-01	TCGA-NC-A5HK-01	TCGA-NC-A5HI-01	TCGA-NC-A5HD-01	TCGA-NC-A5HL-01	TCGA-NC-A5HP-01	TCGA-NC-A5HM-01	TCGA-NC-A5HR-01	TCGA-NC-A5HQ-01	TCGA-NC-A5HJ-01	TCGA-NC-A5HE-01	TCGA-56-A5DS-01	TCGA-77-A5G3-01	TCGA-77-A5G6-01	TCGA-77-A5GH-01	TCGA-77-A5GF-01	TCGA-77-A5G1-01	TCGA-43-A56V-01	TCGA-68-A59J-01	TCGA-68-A59I-01	TCGA-22-A5C4-01	TCGA-LA-A446-01	TCGA-43-A475-01	TCGA-43-A474-01	TCGA-58-A46K-01	TCGA-58-A46L-01	TCGA-58-A46N-01	TCGA-58-A46M-01	TCGA-58-A46J-01	TCGA-94-A4VJ-01	TCGA-90-A4ED-01	TCGA-NK-A5CT-01	TCGA-NK-A5CR-01	TCGA-85-A5B5-01	TCGA-96-A4JL-01	TCGA-85-A4QR-01
YWHAE|14-3-3_epsilon	-1.272694882	-1.073202676	-0.963327415	-1.180891207	-1.208045278	-1.036261587	-1.062634583	-0.916404664	-0.891231008	-1.023137843	-0.955520015	-0.969962287	-0.892811179	-0.940435296	-1.065881444	-0.683406833	-1.111511447	-0.712209416	-1.108759381	-1.113507197	-0.968340159	-1.071009318	-1.032459206	-1.07150778	-1.201641878	-1.147412667	-1.146602257	-1.04972047	-1.021925657	-1.186281359	-0.996633635	-1.036448862	-0.996190673	-1.034251893	-0.773984418	-0.942145265	-0.847799393	-0.987974593	-1.127779472	-1.060857694	-0.956363055	-1.084319281	-1.039161625	-1.079948343	-0.688284678	-1.066210679	-1.151270259	-0.967736057	-0.89061323	-1.088750548	-0.862561571	-1.192437243	-1.259019238	-1.282724342	-1.034400884	-0.93321747	-0.935935173	-0.883281053	-1.397125441	-1.060852193	-1.107376749	-1.149407584	-1.096196606	-1.164352886	-0.901860647	-1.195028722	-1.04667074	-1.226385856	-0.867118101	-1.197681021	-1.339706062	-1.285635792	-1.285411889	-1.273044563	-1.110310409	-1.128163858	-1.05918881	-1.205488826	-1.097798932	-0.92942435	-1.212576849	-1.192765242	-1.183218006	-1.166238179	-1.153989551	-1.177924031	-1.202943734	-1.175789005	-0.98965036	-1.234141363	-1.252104779	-1.222008095	-1.561487407	-1.137203414	-0.983499977	-1.232453611	-1.126756076	-1.086226431	-1.199986176	-1.003281436	-1.279770408	-1.072619694	-1.000303381	-1.001844382	-0.933642174	-1.043298075	-1.159076144	-1.103572212	-1.056211617	-1.094465297	-1.115216584	-1.22215771	-1.173185639	-0.939705695	-0.991487578	-0.811464899	-0.826564492	-0.951456226	-1.086704982	-1.013460449	-0.698123771	-1.151493553	-1.300055564	-1.019278113	-0.701748567	-0.737344303	-0.871116881	-0.759248279	-0.828274003	-0.95306149	-1.306681318	-0.923187093	-1.146095647	-0.897360656	-0.865358721	-0.852762949	-0.863602087	-0.815251011	-0.786837083	-0.753844534	-0.918379869	-1.228183018	-1.151762105	-0.847112075	-0.934450516	-0.956721385	-1.010933688	-0.884082786	-0.881386329	-1.11931146	-1.117754082	-1.070924333	-1.076365847	-1.070615428	-0.734902327	-0.720436363	-0.777654179	-0.677555416	-1.241382616	-0.971802958	-1.037305553	-1.13800591	-1.096170268	-1.186081382	-0.860592912	-0.676550379	-0.862916161	-1.079583046	-0.875271692	-1.142005047	-1.641860888	-0.986513122	-1.022884947	-0.749975336	-0.622896516	-0.781214139	-0.928487923	-0.630740817	-0.852367703	-0.867923205	-1.012109767	-0.93655683	-0.592777241	-0.745620474	-1.051547232	-1.084478401	-0.9043579	-0.954016404	-1.125762218	-1.012269837	-0.745592524	-0.80027072	-0.818101779	-0.985938737	-0.883353677	-0.954050212	-0.553764698	-0.903913883	-0.869307516	-0.805731648	-0.984308511	-0.789240783	-0.876287898	-0.751594362	-0.71229983	-0.727154313	-0.497061335	-0.763060117	-0.745130824	-0.760212151	-0.840829839	-0.775405375	-0.627346143	-0.566480136	-0.631817814	-0.828346495	-0.630293562	-0.804256214	-0.796152916	-0.70528739	-0.631548404	-0.686118809	-0.941424027	-0.562477355	-0.762303102	-0.626245694	-0.735765732	-1.006653208	-0.87497537	-0.973936394	-0.885450786	-0.67027781	-0.575958765	-0.7342805	-0.868957858	-0.778359801	-0.680095553	-0.848450085	-0.952255176	-0.847942974	-1.020048779	-0.600845037	-0.572228189	-0.584498283	-0.804953864	-0.560886303	-0.614870867	-0.906872382	-0.787038715	-0.629820926	-0.665262152	-0.579729185	-0.748699688	-0.63500402	-0.831699766	-0.758969163	-0.795782433	-0.733201855	-0.818810823	-0.596057805	-0.445518975	-0.762659555	-0.912929263	-1.021110146	-0.840072705	-0.950047761	-0.759564815	-0.659581928	-0.849672982	-0.664533909	-0.900448917	-0.860016132	-0.795899743	-0.754957699	-0.762050862	-0.566287074	-0.650058044	-0.733809546	-0.948300936	-0.940970893	-1.141851376	-0.824556777	-0.951633011	-0.982677077	-1.005652641	-0.483488107	-0.513875629	-0.781120309	-0.942032254	-0.987415267	-1.01219446	-0.829684589	-0.866436078	-0.516723852	-0.564291555	-0.717222351	-0.913025827	-0.638922808	-0.919097678	-0.668442271	-0.903267854	-0.787658426	-0.852580464	-0.597250282	-0.752717494	-0.731990908	-0.467793722	-0.858929102	-0.921595568	-0.817863118	-0.861925092	-0.622236021	-0.407504937	-0.493685484	-0.76852047	-0.738283248	-0.948288077	-1.10133669	-1.223281323	-1.298782505	-1.285451971	-0.887324374	-1.18833419	-1.137569459	-1.064857956	-1.254424385	-1.005188504	-1.0080273	-0.965498011	-0.945361469	-1.127616112	-0.836670275	-1.018316051	-0.98065758	-0.87290582	-1.090062066	-1.03807251	-1.087006138	-1.143302554	-1.097809909	-1.132762585	-1.159706261	-1.132705551	-1.010116034	-1.000019291	-1.081160138	-1.226285229	-1.026970104	-0.965814606	-1.140828732	-1.070790786	-1.124349371	-1.078014437	-1.062538875	-1.03270679	-1.180592441	-1.013979996	-0.995161976	-1.236543603	-0.9952905	-1.041498601	-1.050367095	-1.186758234	-1.244064263	-0.960699787	-1.250867928	-1.143039851	-1.315878978	-0.955003101	-0.912583639	-0.963123149	-0.983316351	-0.994191928	-1.156344329	-1.236754025	-1.239767507	-1.117193391	-1.159475153	-1.016888104	-1.383061856	-0.998973892	-0.862080306	-1.024688308	-0.970477016	-0.974227437	-1.282907161	-0.903674373	-0.973102231	-1.102879535	-1.165980431	-1.023009053	-1.197143928	-1.135366313	-1.189565768	-1.162023644	-1.062353281	-0.891416696	-1.153021684	-1.180161951	-0.946443739	-0.989502922	-0.93649477	-1.059502824	-0.663767142	-1.154873512	-1.281540328	-1.002210103	-1.046460092	-1.009980649	-1.1635294	-1.151830904	-1.131007047	-1.17403924	-1.07630145	-0.969591544	-1.145238856	-1.070546308	-1.145975839	-0.881594903	-1.025888774	-1.042432484	-0.675657032	-0.997016292	-1.073953851	-1.010185061	-1.135955523	-1.05307444	-1.182892782	-0.969664237	-1.024749426	-0.924817735	-1.190106054	-1.141140005	-0.851923675	-1.142970198	-1.176749183	-0.949072813	-0.910946725	-0.606601073	-0.650182409	-0.890434673	-0.771585253	-0.996858938	-0.907243299	-0.734830284	-0.844356453	-0.641383666	-0.948449488	-0.968711672	-0.817195336	-0.781566162	-0.86759921	-0.863400657	-0.637527561	-0.682144267	-0.54897565	-0.752914465	-0.544415162	-0.78847399	-1.111943964	-0.870075563	-0.878644689	-1.069702529	-0.762118296	-0.738338394	-0.877984259	-0.825436038	-0.893376091	-0.765047671	-0.808783422	-0.86936935	-0.91759281	-1.001782421	-0.710048596	-0.802229523	-0.872093353	-0.774465388	-0.730368887	-0.979663127	-0.799614302	-0.627825229	-0.634075217	-0.843528528	-0.682093274	-0.773485096	-0.796772657	-0.865391374	-0.757743129	-0.72048601	-0.945741569	-0.822349197	-0.862715687	-0.851085357	-0.937615242	-0.74154758	-0.895590072	-0.83123804	-0.78283472	-0.779605112	-0.871144507	-0.821174331	-0.807049439	-0.97547484	-0.8720204	-0.91805251	-0.654499	-0.955556879	-0.813727349	-0.82755596	-0.746658926	-0.773043144	-1.058042032	-0.724455247	-0.895343221	-0.753107342	-0.979433342	-0.757408788	-0.523591544	-0.652459722	-1.079925356	-0.782447428	-0.863551202	-0.792361169	-0.63656393	-1.092434477	-0.898380597	-0.99788615	-0.754276613	-0.796813422	-1.024848605	-0.711648742	-0.897907477	-0.904380744	-0.940332223	-0.791446417	-0.906938564	-0.771090016	-0.837638067	-0.791707824	-0.664526128	-0.886220091	-0.437542894	-0.963865604	-0.658385093	-0.939202742	-0.783378304	-0.897318404	-0.670216628	-0.619710331	-0.868139626	-0.841837916	-0.799201139	-0.755792175	-0.755791384	-0.963191056	-0.898744936	-1.07565851	-1.255333362	-0.612389751	-0.913772492	-0.767002176	-0.891087252	-0.627876592	-0.958938955	-0.751756228	-0.851618365	-1.035137643
